mean_acc_x,mean_acc_y,abs_mean_x,abs_mean_y,std_x,std_y,skew_x,skew_y,kurtosis_x,kurtosis_y,rms_x,rms_y,abs_max_x,abs_max_y,p2p_x,p2p_y,crest_x,crest_y,shape_x,shape_y,impulse_x,impulse_y,clearance_x,clearance_y,entropy_x,entropy_y,rolling_mean_x,rolling_mean_y,abs_rolling_mean_x,abs_rolling_mean_y
0.0035445312500000025,-0.004717968749999998,0.4055992187499996,0.2114007812499994,0.5095218559181148,0.2625911913828917,0.05160569927145535,-0.07624057771729395,0.11503268204819506,-0.018594276347672523,0.5094346613833324,0.2625822876975901,1.7719999999999998,1.04,1.7719999999999998,1.04,3.4783655968525267,3.9606631853163825,1.2560050360879371,1.2421065151460544,4.368844707001797,4.919565546780603,0.3446094110728183,0.18073318292331866,5.66797167334322,5.552810336402731,0.0344234375,0.006020312499999998,0.4309875000000005,0.23331249999999973
0.005472265624999993,-0.0075488281249999995,0.3654175781250004,0.22464335937500013,0.4603413399740681,0.2816957317841125,0.07391450029407866,0.023054002562335228,0.09760368826745491,0.057473193754436824,0.4602839515077887,0.28174185533369883,1.7890000000000001,1.016,1.7880000000000003,1.016,3.886731210461783,3.6061379619887717,1.2596108645609183,1.25417397655358,4.895768860325671,4.52272438778828,0.30851807650410745,0.19039893047787715,5.5239885371643815,5.608047806099777,0.028396875000000005,0.0015328124999999765,0.3998265625,0.24041093749999973
-0.0034839843750000036,-0.01037734374999998,0.3609121093750001,0.2264789062499995,0.4535738667257371,0.2820787164961103,0.016883426422657083,-0.014745329103697,0.08980626511984147,-0.21549444187658384,0.4534986524063493,0.2822144754548389,2.131,0.9570000000000001,2.131,0.9570000000000001,4.699021681084414,3.3910379630868475,1.2565348754622931,1.2460960719375584,5.904484622836019,4.22555908559366,0.30537286227417404,0.19161405102755624,5.489532788971517,5.698462093965205,0.012048437499999974,0.000465624999999998,0.38795937500000044,0.24163281249999993
0.01563242187499997,-0.008868359375000011,0.39906679687500063,0.24016757812500017,0.5034507135641688,0.30123078947152565,0.0995839492400679,0.0579707854472123,0.14717719321525724,-0.01541417086312924,0.5035950603070146,0.30130249088851724,2.126,1.0759999999999998,2.126,1.0759999999999998,4.22164585709775,3.5711619801979095,1.2619317473930443,1.2545510648889424,5.32742893332197,4.4802050651481915,0.33693580437426546,0.20306357070639577,5.545059992526253,5.589067587279998,0.029990624999999976,1.0937500000016837e-05,0.4442249999999993,0.2580109374999997
0.004633984374999994,-0.0077046875,0.371200390625,0.23864453125000043,0.4642096267703925,0.29871028539526123,-0.08669728439956492,-0.013160324087558115,0.0987419781472223,-0.10647996235451229,0.46414208534739104,0.2987513049134679,2.023,0.973,2.023,0.973,4.358579115888336,3.256889539886112,1.2503814572121075,1.2518673834620602,5.449886506298717,4.07719378652218,0.3153408061900317,0.20207372179499586,5.525486240228265,5.685723071840859,0.01691718750000001,-0.001451562499999999,0.3977734375000001,0.26150781249999966
-0.005062109374999997,0.017378515625,0.39086289062499946,0.22386054687499954,0.4859096017979326,0.27965693004504505,0.03675852538189032,0.005390619883188061,-0.2210151863287324,0.02658752728762348,0.48584106076794875,0.28014185929297497,1.78,0.976,1.78,0.976,3.663749616358955,3.4839491765466226,1.2429961309222188,1.2514123779452844,4.554026597801945,4.359857123662724,0.33184492093784407,0.19000445867084467,5.6587471185161835,5.595750447850165,0.006103124999999996,0.021214062500000064,0.44342500000000085,0.23757343749999987
-0.008348046875000023,-0.013262890625000029,0.3904035156249995,0.2302105468749998,0.49277775194674767,0.2887558847043489,0.05184234539996353,0.018120567240842413,0.15316886401530727,0.046296167302412705,0.49275221690584553,0.289003970425797,1.942,0.976,1.942,0.976,3.9411288947505128,3.37711623325463,1.2621613207478302,1.2553897914274144,4.974340451035744,4.239597243691665,0.32942354134522034,0.19473110512394198,5.534224914488716,5.623567994955996,0.001751562500000016,-0.00735,0.4780312500000002,0.25307187500000067
-0.006811328125000002,0.015077343750000024,0.42200585937500035,0.23029843749999976,0.5257121238394746,0.2941863370268806,0.0425038128744914,-0.7927730473679544,-0.14495127712715616,7.7989442293488604,0.5256535675203539,0.2945150595682674,1.768,3.267,1.768,3.267,3.363431943095376,11.09281136519514,1.245607272607205,1.2788408934310191,4.189515289238983,14.185940796927914,0.3585931844379518,0.19517038596101552,5.653567869239399,4.8940964380414504,0.004845312499999992,0.021767187500000038,0.4866218750000006,0.24259374999999989
-0.0010238281249999978,-0.01340742187500002,0.38202304687499977,0.23477539062499936,0.4855003508531984,0.294429215165313,-0.07644718050434132,-0.03868158311633041,0.2609893580568601,-0.08195633725552076,0.48540659704326755,0.29467687215724087,1.994,1.14,1.994,1.14,4.107896374185993,3.8686442938477064,1.270621238728813,1.2551437839067239,5.219580379537805,4.855704837569165,0.3201256769963469,0.1983987290997908,5.466095729816794,5.553836177011312,0.008892187499999996,-0.009364062499999975,0.41668593750000066,0.2574296875000005
0.019153125000000028,0.006697656249999991,0.35624062500000014,0.23006718750000027,0.4485871703298315,0.28798241445942674,0.0869669498216915,-0.010192435914672593,0.020354257711297397,-0.08569954932823753,0.4489083268747636,0.28800405134954205,1.649,1.03,1.649,1.03,3.6733557862027313,3.5763385798692093,1.2601267103513627,1.2518258447851964,4.628893742817792,4.476953063982663,0.3002433825745935,0.19413165592206322,5.578218951788442,5.64003889776294,0.02725625,0.011571875000000047,0.4222921874999999,0.25006874999999995
