Observation,max_freq_1_x,max_freq_2_x,max_freq_3_x,max_freq_4_x,max_freq_5_x,max_freq_1_y,max_freq_2_y,max_freq_3_y,max_freq_4_y,max_freq_5_y
1.0,3480.0000000000005,3450.0,1090.0,1040.0,1030.0,8670.0,8310.0,8120.0,5260.0,170.00000000000003
2.0,3240.0,2870.0000000000005,2860.0,2640.0,1060.0000000000002,7690.000000000001,7460.000000000001,5350.0,5310.0,170.00000000000003
3.0,3440.0,3310.0,1090.0,1070.0,1040.0,10010.0,8040.000000000001,7390.000000000001,5160.0,170.00000000000003
4.0,3470.0000000000005,3080.0,3070.0000000000005,3030.0,1060.0000000000002,7900.0,7690.000000000001,7680.000000000001,3080.0,170.00000000000003
5.0,3530.0000000000005,3480.0000000000005,3470.0000000000005,3260.0,3250.0,7700.0,5330.0,5100.0,3470.0000000000005,170.00000000000003
6.0,3510.0,3480.0000000000005,3250.0,2870.0000000000005,2850.0,8170.0,7700.0,7690.000000000001,5500.0,170.00000000000003
7.0,3520.0000000000005,3430.0000000000005,3290.0,2630.0,1080.0,10110.0,4820.0,3430.0000000000005,170.00000000000003,0.0
8.0,3300.0,3270.0000000000005,2870.0000000000005,2640.0,1060.0000000000002,8010.000000000001,7610.000000000001,5540.000000000001,5120.0,170.00000000000003
9.0,3490.0,1080.0,1060.0000000000002,1040.0,950.0,7890.000000000001,7820.0,7790.000000000001,7760.000000000001,170.00000000000003
10.0,3300.0,3090.0,2640.0,2420.0000000000005,1080.0,8030.000000000001,7770.0,5030.0,4990.000000000001,170.00000000000003
11.0,2620.0000000000005,2420.0000000000005,1060.0000000000002,340.00000000000006,0.0,7920.0,7780.000000000001,7760.000000000001,170.00000000000003,0.0
12.0,5000.0,3660.0,3300.0,2860.0,2640.0,7690.000000000001,7540.000000000001,7470.0,5180.0,170.00000000000003
13.0,3480.0000000000005,3410.0,3320.0000000000005,1060.0000000000002,1010.0000000000001,9820.0,8130.000000000001,8020.0,5260.0,170.00000000000003
14.0,3430.0000000000005,2860.0,2620.0000000000005,970.0000000000001,340.00000000000006,7500.0,5120.0,2860.0,170.00000000000003,0.0
15.0,3300.0,2410.0,1150.0,1100.0,1050.0,8580.000000000002,7970.0,7550.0,5250.0,170.00000000000003
16.0,3270.0000000000005,3060.0,1080.0,1060.0000000000002,1030.0,8170.0,7890.000000000001,7780.000000000001,7770.0,170.00000000000003
17.0,3310.0,3260.0,1070.0,1020.0000000000001,970.0000000000001,8000.0,7690.000000000001,7650.0,7230.0,170.00000000000003
18.0,5000.0,3410.0,1090.0,1080.0,340.00000000000006,8190.000000000001,7750.0,7550.0,170.00000000000003,0.0
19.0,3920.0000000000005,3490.0,1060.0000000000002,1030.0,340.00000000000006,7970.0,7920.0,5340.000000000001,5120.0,170.00000000000003
20.0,3290.0,3260.0,2410.0,1070.0,1060.0000000000002,8190.000000000001,8170.0,7910.000000000001,170.00000000000003,0.0
21.0,4550.0,3460.0,3250.0,3220.0000000000005,1060.0000000000002,8520.0,8310.0,8060.000000000001,7780.000000000001,170.00000000000003
22.0,3880.0000000000005,3290.0,1060.0000000000002,1050.0,1040.0,8150.0,7920.0,7720.0,7320.0,170.00000000000003
23.0,3460.0,3210.0,3020.0000000000005,2580.0,1060.0000000000002,7870.0,7690.000000000001,4770.0,170.00000000000003,0.0
24.0,3290.0,3270.0000000000005,3260.0,3230.0000000000005,1070.0,8270.0,7850.0,7710.000000000001,7650.0,170.00000000000003
