Observation,max_freq_1_x,max_freq_2_x,max_freq_3_x,max_freq_4_x,max_freq_5_x,max_freq_1_y,max_freq_2_y,max_freq_3_y,max_freq_4_y,max_freq_5_y
1.0,4180.0,4120.0,4040.0000000000005,3960.0,3780.0000000000005,6310.0,5730.0,5710.0,5400.0,3040.0
2.0,4280.0,4210.0,4110.0,4030.0000000000005,3990.0000000000005,5960.0,5920.0,5900.0,5500.0,4210.0
3.0,4430.0,4230.0,4190.000000000001,3820.0000000000005,3400.0,6190.000000000001,6150.0,5730.0,5720.0,3040.0
4.0,4420.0,4190.000000000001,3820.0000000000005,1860.0000000000002,1170.0,6370.0,6110.0,5920.0,5900.0,4420.0
5.0,4220.0,4190.000000000001,4140.000000000001,3800.0,3640.0,6050.0,6030.0,6020.0,6000.0,4220.0
6.0,4330.0,4170.0,4080.0000000000005,4030.0000000000005,3850.0,6540.000000000001,6250.0,6170.0,5930.0,5910.0
7.0,5010.0,4220.0,4130.0,1780.0,1200.0,6080.0,6070.0,6030.0,6020.0,5510.0
8.0,4390.000000000001,4200.0,4150.0,4020.0000000000005,3820.0000000000005,6310.0,6290.000000000001,6150.0,6080.0,3210.0
9.0,4400.0,4230.0,4190.000000000001,3820.0000000000005,3620.0000000000005,6310.0,6130.0,6040.000000000001,5890.000000000001,3820.0000000000005
10.0,4330.0,4320.0,4240.000000000001,4030.0000000000005,1780.0,6370.0,6340.000000000001,5790.000000000001,5520.0,3040.0
11.0,4400.0,4180.0,4110.0,4030.0000000000005,4000.0,6380.0,5930.0,5920.0,5710.0,2940.0
12.0,5020.0,4200.0,3830.0000000000005,3420.0000000000005,1250.0,9860.0,6040.000000000001,5930.0,5910.0,5520.0
13.0,4960.0,4780.0,4390.000000000001,4220.0,3640.0,6470.0,5930.0,5670.0,4440.000000000001,3000.0
14.0,4300.0,4150.0,4000.0,3990.0000000000005,3820.0000000000005,6530.0,6480.0,6370.0,6120.0,3820.0000000000005
