Observation,max_freq_1_x,max_freq_2_x,max_freq_3_x,max_freq_4_x,max_freq_5_x,max_freq_1_y,max_freq_2_y,max_freq_3_y,max_freq_4_y,max_freq_5_y
1.0,4060.0,4030.0000000000005,3840.0000000000005,1670.0,100.0,2250.0,2240.0,2200.0,2170.0000000000005,140.0
2.0,4190.000000000001,4000.0,3970.0000000000005,3890.0000000000005,100.0,6230.0,5840.000000000001,2350.0,2310.0,140.0
3.0,3890.0000000000005,3850.0,3830.0000000000005,3780.0000000000005,3480.0000000000005,6040.000000000001,5800.0,2180.0,2170.0000000000005,140.0
4.0,4010.0,3870.0000000000005,3860.0,3640.0,100.0,6160.0,5780.0,2280.0,2150.0,140.0
5.0,4010.0,3990.0000000000005,3980.0000000000005,3880.0000000000005,3800.0,5820.0,5790.000000000001,5710.0,2170.0000000000005,140.0
6.0,4010.0,3970.0000000000005,3870.0000000000005,3730.0000000000005,3700.0,6530.0,6350.0,6160.0,5880.0,140.0
7.0,4050.0,4020.0000000000005,3870.0000000000005,3840.0000000000005,3810.0,5950.0,5460.0,4050.0,2180.0,140.0
8.0,4220.0,4020.0000000000005,3970.0000000000005,3720.0000000000005,3680.0000000000005,6200.0,5480.0,4710.0,150.0,140.0
9.0,4020.0000000000005,3900.0,3810.0,3680.0000000000005,3490.0,6340.000000000001,6010.0,3130.0,2960.0,140.0
10.0,4030.0000000000005,4000.0,3870.0000000000005,3830.0000000000005,3680.0000000000005,5960.0,5880.0,5180.0,3870.0000000000005,140.0
11.0,4040.0000000000005,4010.0,4000.0,3980.0000000000005,3850.0,5820.0,5810.0,5550.0,3500.0,140.0
12.0,4180.0,3950.0,3850.0,3820.0000000000005,3810.0,6070.0,5990.000000000001,2930.0,140.0,50.0
13.0,3990.0000000000005,3800.0,3690.0,3680.0000000000005,3530.0000000000005,6200.0,5880.0,4730.0,150.0,140.0
14.0,3990.0000000000005,3900.0,3860.0,3810.0,3700.0,6020.0,6000.0,5860.0,5120.0,140.0
15.0,4020.0000000000005,4000.0,3900.0,3860.0,3830.0000000000005,5290.000000000001,3890.0000000000005,2960.0,2900.0,140.0
16.0,3900.0,3850.0,3830.0000000000005,3820.0000000000005,3790.0,5530.0,3960.0,3820.0000000000005,2160.0,140.0
17.0,3970.0000000000005,3810.0,3800.0,3600.0,3580.0000000000005,5890.000000000001,5600.0,3810.0,2170.0000000000005,140.0
18.0,4010.0,3870.0000000000005,3750.0,3670.0000000000005,3580.0000000000005,5980.0,2250.0,2160.0,2110.0,140.0
19.0,3990.0000000000005,3950.0,3860.0,3800.0,3600.0,3800.0,2960.0,2120.0000000000005,2080.0,140.0
20.0,3950.0,3850.0,3830.0000000000005,3810.0,3800.0,3840.0000000000005,2180.0,2150.0,2120.0000000000005,140.0
21.0,4010.0,3850.0,3820.0000000000005,3800.0,3770.0000000000005,5550.0,5410.0,4010.0,2280.0,140.0
22.0,4010.0,4000.0,3950.0,3850.0,3600.0,5990.000000000001,2920.0000000000005,2150.0,2110.0,140.0
