Observation,max_freq_1_x,max_freq_2_x,max_freq_3_x,max_freq_4_x,max_freq_5_x,max_freq_1_y,max_freq_2_y,max_freq_3_y,max_freq_4_y,max_freq_5_y
1.0,4050.0,4000.0,3970.0000000000005,3940.0000000000005,3930.0000000000005,6110.0,6100.0,5880.0,5850.0,5080.0
2.0,3970.0000000000005,3940.0000000000005,3900.0,3890.0000000000005,3810.0,6280.0,6170.0,6060.0,5890.000000000001,5880.0
3.0,4170.0,4010.0,3970.0000000000005,3940.0000000000005,3760.0,6120.0,6110.0,6100.0,6000.0,5890.000000000001
4.0,3990.0000000000005,3820.0000000000005,3750.0,3740.0,3590.0,6190.000000000001,6120.0,5990.000000000001,5900.0,5870.0
5.0,4150.0,3990.0000000000005,3980.0000000000005,3800.0,3440.0,6240.000000000001,6130.0,6100.0,6070.0,5900.0
6.0,3970.0000000000005,3850.0,3830.0000000000005,3770.0000000000005,3650.0,6290.000000000001,6130.0,6120.0,5920.0,5780.0
7.0,3940.0000000000005,3840.0000000000005,3800.0,3780.0000000000005,3740.0,6330.0,5930.0,5900.0,5720.0,5510.0
8.0,3980.0000000000005,3970.0000000000005,3940.0000000000005,3790.0,3640.0,6330.0,6050.0,5960.0,5620.0,5300.0
9.0,3990.0000000000005,3910.0,3860.0,3810.0,3800.0,6310.0,6180.0,6130.0,5710.0,5520.0
10.0,4170.0,4000.0,3990.0000000000005,3900.0,3720.0000000000005,6300.0,6260.0,6130.0,6120.0,5930.0
11.0,4000.0,3980.0000000000005,3960.0,3920.0000000000005,3760.0,6180.0,6080.0,5920.0,5710.0,5700.0
12.0,3980.0000000000005,3870.0000000000005,3830.0000000000005,3810.0,3400.0,6320.0,6280.0,6130.0,6110.0,5950.0
13.0,10580.000000000002,10190.0,10100.0,10010.0,0.0,11100.0,10190.0,8720.0,6050.0,6040.000000000001
14.0,3920.0000000000005,3850.0,3810.0,3730.0000000000005,3380.0000000000005,6130.0,6110.0,5950.0,5920.0,5500.0
15.0,3930.0000000000005,3890.0000000000005,3820.0000000000005,3790.0,3560.0,6200.0,6120.0,6080.0,5940.000000000001,2960.0
16.0,3990.0000000000005,3850.0,3810.0,3790.0,3390.0,6320.0,6140.000000000001,6080.0,5830.0,5680.0
17.0,3970.0000000000005,3850.0,3830.0000000000005,3780.0000000000005,3750.0,6120.0,6100.0,6070.0,5890.000000000001,5880.0
18.0,3940.0000000000005,3810.0,3800.0,3760.0,3380.0000000000005,6270.0,5900.0,5890.000000000001,5880.0,5670.0
19.0,3940.0000000000005,3800.0,3780.0000000000005,3690.0,3580.0000000000005,6270.0,6100.0,6060.0,5860.0,5680.0
20.0,3950.0,3890.0000000000005,3770.0000000000005,3730.0000000000005,3560.0,6250.0,6130.0,5980.0,5690.000000000001,5670.0
21.0,3980.0000000000005,3890.0000000000005,3790.0,3750.0,3720.0000000000005,6280.0,6110.0,6090.000000000001,5920.0,5780.0
22.0,3900.0,3870.0000000000005,3820.0000000000005,3780.0000000000005,3570.0000000000005,6240.000000000001,6220.0,6200.0,5880.0,5870.0
23.0,3950.0,3850.0,3780.0000000000005,3770.0000000000005,3560.0,6160.0,6090.000000000001,5880.0,5860.0,5800.0
24.0,3950.0,3920.0000000000005,3850.0,3740.0,3570.0000000000005,6140.000000000001,6080.0,6060.0,6040.000000000001,5660.0
25.0,3950.0,3880.0000000000005,3810.0,3780.0000000000005,3770.0000000000005,6070.0,5920.0,5900.0,5880.0,5860.0
26.0,3940.0000000000005,3920.0000000000005,3800.0,3760.0,3750.0,6280.0,6120.0,6080.0,6070.0,6030.0
