Observation,max_freq_1_x,max_freq_2_x,max_freq_3_x,max_freq_4_x,max_freq_5_x,max_freq_1_y,max_freq_2_y,max_freq_3_y,max_freq_4_y,max_freq_5_y
1.0,3940.0000000000005,3880.0000000000005,3860.0,3660.0,1180.0,6300.0,6140.000000000001,6130.0,5440.000000000001,3030.0
2.0,3840.0000000000005,3830.0000000000005,3750.0,3730.0000000000005,3660.0,5800.0,5630.0,5600.0,3720.0000000000005,3360.0
3.0,3940.0000000000005,3860.0,3800.0,1200.0,140.0,6110.0,5950.0,5680.0,3090.0,3030.0
4.0,3880.0000000000005,3730.0000000000005,3700.0,3640.0,140.0,5690.000000000001,5550.0,5500.0,5470.0,5130.0
5.0,3960.0,3920.0000000000005,3790.0,3760.0,3580.0000000000005,6230.0,6030.0,5660.0,5510.0,5500.0
6.0,4080.0000000000005,3890.0000000000005,3830.0000000000005,3760.0,3710.0,6030.0,5670.0,5500.0,5480.0,3240.0
7.0,4020.0000000000005,3970.0000000000005,3910.0,3790.0,3770.0000000000005,6110.0,6040.000000000001,5880.0,5730.0,5490.000000000001
8.0,3940.0000000000005,3920.0000000000005,3900.0,3720.0000000000005,140.0,6200.0,5880.0,5850.0,5810.0,5790.000000000001
9.0,3970.0000000000005,3910.0,3840.0000000000005,3770.0000000000005,3730.0000000000005,5840.000000000001,5740.000000000001,5570.0,5510.0,5310.0
10.0,3910.0,3810.0,3790.0,3760.0,3720.0000000000005,6280.0,6170.0,6080.0,5880.0,5710.0
11.0,4070.0000000000005,3930.0000000000005,3890.0000000000005,3850.0,3820.0000000000005,6150.0,6080.0,5900.0,5620.0,0.0
12.0,3910.0,3800.0,3780.0000000000005,3770.0000000000005,3670.0000000000005,6240.000000000001,5850.0,5700.0,5510.0,5330.0
13.0,3890.0000000000005,3810.0,3780.0000000000005,3770.0000000000005,3710.0,5910.0,5780.0,5670.0,5170.0,3780.0000000000005
14.0,3910.0,3800.0,3780.0000000000005,3740.0,3720.0000000000005,5890.000000000001,5700.0,5680.0,5520.0,5330.0
15.0,3790.0,3780.0000000000005,3750.0,3740.0,3620.0000000000005,6010.0,5740.000000000001,5500.0,5160.0,3050.0
16.0,4040.0000000000005,3910.0,3800.0,3770.0000000000005,3630.0000000000005,5880.0,5720.0,5710.0,5660.0,3050.0
17.0,3820.0000000000005,3790.0,3770.0000000000005,3630.0000000000005,1200.0,6060.0,5850.0,5830.0,5800.0,5660.0
18.0,3940.0000000000005,3810.0,3780.0000000000005,3640.0,140.0,6260.0,6040.000000000001,5880.0,5720.0,5340.000000000001
19.0,3920.0000000000005,3800.0,3700.0,3590.0,140.0,6070.0,5910.0,5720.0,5680.0,5520.0
20.0,3970.0000000000005,3910.0,3840.0000000000005,3820.0000000000005,3630.0000000000005,5870.0,5770.0,5760.0,5710.0,5530.0
21.0,3900.0,3820.0000000000005,3750.0,3730.0000000000005,3720.0000000000005,10570.0,5870.0,5720.0,5700.0,4980.0
22.0,3900.0,3780.0000000000005,3730.0000000000005,3640.0,3610.0,5930.0,5910.0,5700.0,5520.0,3610.0
23.0,3860.0,3840.0000000000005,3790.0,3750.0,1200.0,6060.0,5820.0,5780.0,5720.0,5510.0
24.0,3970.0000000000005,3830.0000000000005,3810.0,3720.0000000000005,3580.0000000000005,6220.0,5800.0,5700.0,5620.0,5530.0
25.0,3950.0,3940.0000000000005,3870.0000000000005,3780.0000000000005,3730.0000000000005,6010.0,5890.000000000001,5750.0,5720.0,5540.000000000001
26.0,3860.0,3820.0000000000005,3740.0,3650.0,3550.0,6130.0,5860.0,5770.0,5730.0,5590.000000000001
27.0,3970.0000000000005,3910.0,3830.0000000000005,3810.0,3800.0,5910.0,5830.0,5750.0,5690.000000000001,5680.0
28.0,3950.0,3860.0,3810.0,3740.0,3680.0000000000005,6030.0,5920.0,5540.000000000001,5170.0,2960.0
29.0,3800.0,3750.0,3740.0,3710.0,3600.0,6090.000000000001,5840.000000000001,5760.0,5730.0,5520.0
30.0,3870.0000000000005,3810.0,3750.0,3670.0000000000005,3610.0,5910.0,5760.0,5740.000000000001,5190.000000000001,3070.0000000000005
31.0,3880.0000000000005,3780.0000000000005,3770.0000000000005,3650.0,3640.0,6000.0,5730.0,5720.0,5710.0,4820.0
32.0,3870.0000000000005,3760.0,3610.0,3560.0,140.0,5920.0,5910.0,5660.0,5640.000000000001,2970.0000000000005
33.0,4010.0,3980.0000000000005,3830.0000000000005,3800.0,3750.0,10190.0,5720.0,5610.0,2980.0,2950.0
34.0,3830.0000000000005,3770.0000000000005,3740.0,3720.0000000000005,3630.0000000000005,5820.0,5730.0,5710.0,5700.0,2970.0000000000005
35.0,3840.0000000000005,3790.0,3760.0,3460.0,140.0,5760.0,5650.0,5560.0,5360.0,5350.0
36.0,3810.0,3720.0000000000005,3650.0,3640.0,140.0,6070.0,5910.0,5790.000000000001,5720.0,4800.0
37.0,3820.0000000000005,3770.0000000000005,3760.0,3710.0,3620.0000000000005,10490.0,5940.000000000001,5900.0,5740.000000000001,5530.0
38.0,3950.0,3940.0000000000005,3900.0,3750.0,3620.0000000000005,10270.0,6000.0,5920.0,5830.0,5740.000000000001
39.0,3920.0000000000005,3840.0000000000005,3830.0000000000005,3800.0,3770.0000000000005,10580.000000000002,10380.000000000002,5670.0,5370.0,2120.0000000000005
40.0,3840.0000000000005,3830.0000000000005,3780.0000000000005,3730.0000000000005,3720.0000000000005,6240.000000000001,5800.0,5690.000000000001,5680.0,2960.0
41.0,3940.0000000000005,3800.0,3790.0,3780.0000000000005,3760.0,10310.0,6310.0,5710.0,5700.0,5360.0
42.0,3970.0000000000005,3800.0,3790.0,3760.0,3670.0000000000005,10400.0,6190.000000000001,5800.0,5770.0,5740.000000000001
43.0,3790.0,3780.0000000000005,3760.0,3650.0,3640.0,5920.0,5720.0,5680.0,3080.0,2950.0
44.0,3980.0000000000005,3950.0,3840.0000000000005,3790.0,3780.0000000000005,10180.000000000002,6200.0,5800.0,5790.000000000001,0.0
45.0,3980.0000000000005,3790.0,3770.0000000000005,3740.0,3650.0,10210.0,5890.000000000001,5510.0,5320.0,0.0
46.0,3930.0000000000005,3900.0,3830.0000000000005,3680.0000000000005,3640.0,5720.0,5710.0,5700.0,5690.000000000001,5470.0
47.0,3930.0000000000005,3790.0,3760.0,3730.0000000000005,3570.0000000000005,5910.0,5800.0,5650.0,5560.0,5510.0
48.0,3920.0000000000005,3810.0,3790.0,3780.0000000000005,3730.0000000000005,6090.000000000001,6050.0,5760.0,5720.0,5710.0
49.0,4010.0,3900.0,3800.0,3760.0,3730.0000000000005,10300.0,5780.0,5630.0,3760.0,2060.0
50.0,3920.0000000000005,3830.0000000000005,3800.0,3790.0,3730.0000000000005,6120.0,5730.0,5680.0,5660.0,5580.0
51.0,3840.0000000000005,3810.0,3740.0,3640.0,3590.0,9770.0,5770.0,5740.000000000001,5730.0,3010.0
52.0,3920.0000000000005,3830.0000000000005,3820.0000000000005,3790.0,3780.0000000000005,10220.0,5910.0,5740.000000000001,5600.0,5550.0
53.0,3800.0,3780.0000000000005,3750.0,3740.0,3660.0,6230.0,6090.000000000001,5760.0,5740.000000000001,5730.0
54.0,3860.0,3770.0000000000005,3760.0,3740.0,3690.0,10350.0,5940.000000000001,5750.0,5560.0,5550.0
55.0,3810.0,3700.0,3590.0,3560.0,3460.0,5820.0,5730.0,5700.0,5580.0,3010.0
56.0,3890.0000000000005,3840.0000000000005,3750.0,3740.0,3600.0,10140.0,5870.0,5830.0,5700.0,5660.0
57.0,3820.0000000000005,3800.0,3740.0,3610.0,3520.0000000000005,5870.0,5860.0,5850.0,5840.000000000001,5690.000000000001
58.0,3830.0000000000005,3760.0,3740.0,3720.0000000000005,3700.0,5870.0,5700.0,5550.0,5500.0,5470.0
59.0,3900.0,3810.0,3800.0,3790.0,3730.0000000000005,10210.0,5810.0,5580.0,5510.0,3040.0
60.0,3770.0000000000005,3760.0,3690.0,3650.0,3580.0000000000005,10240.0,6060.0,5880.0,5860.0,5140.000000000001
61.0,3970.0000000000005,3810.0,3770.0000000000005,1300.0,1200.0,10300.0,10240.0,5840.000000000001,5640.000000000001,5520.0
62.0,3850.0,3760.0,3700.0,1200.0,1190.0,10290.0,6220.0,6150.0,5790.000000000001,5310.0
63.0,3920.0000000000005,3800.0,3780.0000000000005,3750.0,3730.0000000000005,10310.0,5840.000000000001,5820.0,5800.0,5740.000000000001
64.0,3830.0000000000005,3750.0,3730.0000000000005,3710.0,3580.0000000000005,10160.0,5700.0,5670.0,5640.000000000001,3030.0
65.0,3950.0,3940.0000000000005,3600.0,3550.0,3460.0,5820.0,5800.0,5690.000000000001,5640.000000000001,5490.000000000001
66.0,3940.0000000000005,3860.0,3840.0000000000005,3790.0,3730.0000000000005,6180.0,5860.0,5810.0,5700.0,5430.0
67.0,3950.0,3900.0,3760.0,3740.0,3700.0,10370.0,10030.000000000002,6200.0,6190.000000000001,5740.000000000001
68.0,3920.0000000000005,3890.0000000000005,3770.0000000000005,3720.0000000000005,3580.0000000000005,6220.0,6210.0,5870.0,5850.0,5610.0
69.0,3950.0,3890.0000000000005,3780.0000000000005,3740.0,3600.0,6030.0,5870.0,5660.0,5500.0,3780.0000000000005
70.0,3830.0000000000005,3770.0000000000005,3740.0,3730.0000000000005,3560.0,6060.0,5920.0,5880.0,5870.0,5740.000000000001
71.0,3840.0000000000005,3770.0000000000005,3730.0000000000005,3700.0,3520.0000000000005,6210.0,5890.000000000001,5880.0,5630.0,5600.0
72.0,3890.0000000000005,3740.0,3720.0000000000005,3660.0,3630.0000000000005,6160.0,5750.0,5570.0,5530.0,5320.0
73.0,3920.0000000000005,3810.0,3790.0,3770.0000000000005,3620.0000000000005,6010.0,5790.000000000001,5700.0,5680.0,3060.0
74.0,3790.0,3780.0000000000005,3530.0000000000005,3520.0000000000005,1200.0,10160.0,6330.0,5780.0,5710.0,5320.0
75.0,3940.0000000000005,3920.0000000000005,3750.0,3710.0,3660.0,10140.0,5840.000000000001,5720.0,5690.000000000001,2950.0
76.0,3850.0,3780.0000000000005,3720.0000000000005,3590.0,1200.0,6040.000000000001,5860.0,5640.000000000001,3040.0,2950.0
77.0,3900.0,3760.0,3740.0,3620.0000000000005,3610.0,6110.0,5800.0,5750.0,3030.0,2950.0
78.0,3950.0,3760.0,3700.0,1210.0000000000002,1190.0,10300.0,6260.0,5840.000000000001,5700.0,5510.0
79.0,3890.0000000000005,3790.0,3780.0000000000005,3770.0000000000005,3730.0000000000005,10040.0,5790.000000000001,5740.000000000001,5700.0,5680.0
80.0,3820.0000000000005,3740.0,3710.0,3680.0000000000005,1200.0,10350.0,10170.0,5670.0,5510.0,2970.0000000000005
81.0,3940.0000000000005,3800.0,3750.0,3740.0,3680.0000000000005,10340.0,10110.0,10100.0,6220.0,5340.000000000001
82.0,3800.0,3790.0,3770.0000000000005,3760.0,3710.0,10320.0,10210.0,6200.0,5700.0,3770.0000000000005
83.0,3920.0000000000005,3840.0000000000005,3760.0,3730.0000000000005,1200.0,10230.000000000002,6340.000000000001,5720.0,5680.0,5430.0
84.0,3940.0000000000005,3770.0000000000005,3750.0,3550.0,1190.0,6230.0,5840.000000000001,5750.0,3050.0,1340.0
85.0,3950.0,3920.0000000000005,3890.0000000000005,3840.0000000000005,3660.0,10310.0,5760.0,5690.000000000001,3920.0000000000005,0.0
86.0,3880.0000000000005,3830.0000000000005,3730.0000000000005,3710.0,140.0,11040.0,10190.0,5730.0,5720.0,5500.0
87.0,3890.0000000000005,3850.0,3810.0,3760.0,3720.0000000000005,10230.000000000002,5850.0,5710.0,5380.0,2940.0
88.0,3920.0000000000005,3740.0,3700.0,3690.0,3520.0000000000005,10610.0,6260.0,5670.0,5560.0,5320.0
89.0,3910.0,3740.0,3710.0,3700.0,3550.0,10310.0,10120.0,6210.0,5850.0,5810.0
90.0,3990.0000000000005,3810.0,3740.0,3570.0000000000005,1200.0,9920.0,6090.000000000001,5710.0,5490.000000000001,5470.0
91.0,3790.0,3770.0000000000005,1260.0000000000002,1200.0,140.0,10110.0,6050.0,5700.0,5690.000000000001,2980.0
92.0,3920.0000000000005,3890.0000000000005,3810.0,3770.0000000000005,3560.0,10150.0,10080.000000000002,6030.0,5310.0,5150.0
93.0,3970.0000000000005,3920.0000000000005,3880.0000000000005,3580.0000000000005,1200.0,5780.0,5690.000000000001,5520.0,3070.0000000000005,3030.0
94.0,3900.0,3790.0,3740.0,3730.0000000000005,3400.0,10500.0,9690.0,5850.0,5640.000000000001,5530.0
95.0,3980.0000000000005,3880.0000000000005,3780.0000000000005,3770.0000000000005,3720.0000000000005,10040.0,6370.0,5730.0,5700.0,5670.0
96.0,3820.0000000000005,3780.0000000000005,3760.0,3730.0000000000005,3700.0,10270.0,5850.0,3080.0,3020.0000000000005,2950.0
97.0,3930.0000000000005,3740.0,3650.0,3580.0000000000005,140.0,10340.0,6170.0,6030.0,5870.0,5670.0
98.0,3880.0000000000005,3760.0,3740.0,3710.0,3610.0,10100.0,6240.000000000001,5840.000000000001,5670.0,5610.0
99.0,3970.0000000000005,3910.0,3800.0,3770.0000000000005,3630.0000000000005,10620.0,5890.000000000001,5570.0,5350.0,3770.0000000000005
100.0,3930.0000000000005,3790.0,3770.0000000000005,3620.0000000000005,3610.0,6070.0,5880.0,5850.0,5580.0,5150.0
101.0,3890.0000000000005,3780.0000000000005,3600.0,1250.0,1200.0,10130.000000000002,10030.000000000002,9530.000000000002,5840.000000000001,4780.0
102.0,3780.0000000000005,3770.0000000000005,3700.0,3670.0000000000005,3600.0,10460.0,10300.0,6280.0,6230.0,5490.000000000001
103.0,3930.0000000000005,3910.0,3760.0,3750.0,3590.0,6200.0,6090.000000000001,5150.0,2970.0000000000005,2950.0
