mean_acc_x,mean_acc_y,abs_mean_x,abs_mean_y,std_x,std_y,skew_x,skew_y,kurtosis_x,kurtosis_y,rms_x,rms_y,abs_max_x,abs_max_y,p2p_x,p2p_y,crest_x,crest_y,shape_x,shape_y,impulse_x,impulse_y,clearance_x,clearance_y,entropy_x,entropy_y,rolling_mean_x,rolling_mean_y,abs_rolling_mean_x,abs_rolling_mean_y
-0.0034964843749999974,-7.382812499999627e-05,0.3340199218750001,0.1990488281249998,0.43064156632094824,0.25110683708125225,-0.2011419314163975,0.09541029368073169,0.37580195683328954,0.169145818146065,0.43057164537028586,0.2510577988419701,1.504,0.988,1.504,0.988,3.493030756139504,3.935348770511219,1.289059775097541,1.2612875001922113,4.502725440917983,4.9636062131425875,0.2783351706198614,0.16802599081576078,5.603950033844077,5.48467319536723,0.03643281249999998,0.01573281249999999,0.3746531249999999,0.21870312499999933
0.0011703124999999973,-0.0004503906249999981,0.32620859375000016,0.20639882812499977,0.4487587552088677,0.26062849136609395,-0.5033006442143688,0.0824391673945559,2.952029171269659,0.2158919986234742,0.4486726247708341,0.2605779716262966,2.306,1.182,2.306,1.182,5.139604853712264,4.536070307950454,1.3754163236873151,1.2624973406752324,7.069096413098403,5.726776700903332,0.2643494533528832,0.17405895285285972,5.1803027881037265,5.455154238584203,0.03698906250000001,0.012142187499999985,0.39781093749999974,0.2176546875000005
0.004271874999999992,-0.001639453124999998,0.3115085937499998,0.1979894531250001,0.4141344211565079,0.25102674677184345,-0.5205646249759144,0.059193117082846976,1.7599953923659775,0.13192631817073197,0.4140755639448548,0.25098306793611597,1.9369999999999998,0.857,1.9369999999999998,0.857,4.677890145330969,3.4145729711859953,1.3292588784153088,1.2676587766402814,6.2181270079326705,4.328513395402609,0.2580250684415038,0.1664945963782603,5.409818308393736,5.613649683881428,0.023470312499999986,0.008443750000000005,0.3481921874999997,0.21265625000000027
0.0015152343749999988,-0.0051906250000000025,0.3084785156249999,0.20851328124999932,0.3901950762135686,0.26218295204290165,-0.2227254722721732,-0.013206235455435273,0.3923424202950154,0.07443184598198638,0.39012180139268665,0.26218312570844426,1.6440000000000001,1.112,1.6440000000000001,1.112,4.214068514323278,4.24131033221634,1.2646644146425288,1.257392930257027,5.3293824909301595,5.3329936267549085,0.2610506009120099,0.17583449290154682,5.493258024800836,5.508442928692718,0.03016875000000006,0.007929687500000001,0.34696718749999916,0.21452968749999984
0.005896093750000006,-0.0017703124999999989,0.26399609374999977,0.20808593749999987,0.3335131623330174,0.2611031748086834,-0.11662998009233895,0.11393770216546761,0.23075323078527088,0.09380066054077751,0.33350014055469324,0.26105817568838957,1.3159999999999998,0.9890000000000001,1.3159999999999998,0.9890000000000001,3.9460253234411424,3.7884276077241634,1.2632768001124772,1.254569044044073,4.984922243759529,4.752844002252679,0.22259850963883612,0.17699271359637067,5.521414522321164,5.5791902376890254,0.016898437499999988,0.007904687499999995,0.29665625000000007,0.22396093749999846
0.005792187500000003,-0.004098046875000006,0.31724062500000005,0.20702148437499993,0.4130334373117202,0.26321460344717285,-0.356178776849109,0.01128754415897563,0.8545525177540325,0.19231064992449287,0.4129933782383801,0.2631950953249795,1.865,1.094,1.865,1.094,4.515810902235629,4.156612411979738,1.3018300485266665,1.2713419388309783,5.87881832599466,5.28447568281523,0.26357909854479167,0.17320843252945342,5.419683167944312,5.439528194632923,0.02997812500000003,0.010845312499999957,0.3811359375000004,0.2224
0.007381250000000004,0.0031757812500000033,0.30434999999999995,0.2156398437499997,0.38282408767263265,0.271792662927307,-0.004915801353784027,0.021008600203616657,0.1348164737189821,0.20533869437928853,0.38282047644751177,0.27175813005317784,1.376,0.9670000000000001,1.376,0.9670000000000001,3.594374085652292,3.558311207877302,1.2578297238295115,1.2602408039593944,4.521110563495975,4.484328977353015,0.2574719369390859,0.18244253363977284,5.591364359281769,5.582870648313033,0.029990624999999986,0.012117187500000015,0.3301656249999997,0.22836406249999935
0.008846093749999999,-0.0013347656250000046,0.33906874999999975,0.21988867187499994,0.46007058574643167,0.2763036555754427,-0.45830811672578853,0.06440526983163478,3.2141518227394834,0.15260453848015576,0.46006577315097,0.2762529093455396,2.822,1.126,2.821,1.126,6.133905551530703,4.075975173139585,1.3568510019014444,1.2563307922591893,8.322795893163265,5.120773118499241,0.2786835313307293,0.18592335647254338,5.1854339775954665,5.553555568264499,0.03528593750000002,0.009332812499999999,0.4194390625000001,0.2462156249999997
0.007478906249999993,-0.0003027343750000009,0.34692421874999974,0.22750351562499946,0.4653546806938394,0.2845280279056465,-0.4321579752828795,0.020821082914879278,3.165665712859862,0.1035229679801124,0.4653238883764191,0.2844726116814679,2.865,1.054,2.865,1.054,6.157001760636856,3.705101850649137,1.3412839554788778,1.2504097393834224,8.258287675397417,4.632895439459223,0.2866584922549816,0.194557551201551,5.140138038496275,5.56728387262414,0.034529687499999975,0.008982812499999975,0.40418750000000025,0.24049531250000006
-0.0052621093750000085,-0.0005867187499999967,0.3266644531249996,0.22787421875000016,0.4090246087565259,0.2850363809611836,-0.05545262008742935,0.10917556960781544,0.12829097385394572,-0.049020357634629974,0.40897856711492153,0.28498130832345797,1.618,0.932,1.6170000000000002,0.932,3.9561975372302283,3.2703899265637673,1.2519836890805627,1.2506079445350058,4.953094787392938,4.089975623887901,0.27775240414299346,0.1935839528982383,5.572000923501567,5.667199650924575,0.019459374999999998,0.007823437499999999,0.3731484374999995,0.2412921874999998
