Observation,max_freq_1_x,max_freq_2_x,max_freq_3_x,max_freq_4_x,max_freq_5_x,max_freq_1_y,max_freq_2_y,max_freq_3_y,max_freq_4_y,max_freq_5_y
1.0,4760.0,4100.0,3920.0000000000005,3700.0,3690.0,4760.0,4360.0,3920.0000000000005,3690.0,170.00000000000003
2.0,5010.0,4110.0,3430.0000000000005,1440.0,60.00000000000001,5010.0,3200.0,3080.0,2840.0,170.00000000000003
3.0,4360.0,4330.0,3880.0000000000005,1360.0000000000002,60.00000000000001,5010.0,4950.0,2830.0,2820.0000000000005,170.00000000000003
4.0,4740.000000000001,4730.0,4150.0,4140.000000000001,60.00000000000001,9600.0,5160.0,5140.000000000001,4560.0,170.00000000000003
5.0,4400.0,4310.0,4020.0000000000005,3890.0000000000005,60.00000000000001,4750.0,4310.0,3930.0000000000005,3720.0000000000005,170.00000000000003
6.0,4790.000000000001,4780.0,4250.0,4110.0,60.00000000000001,9270.0,5010.0,5000.0,4790.000000000001,170.00000000000003
7.0,3930.0000000000005,3490.0,3480.0000000000005,2870.0000000000005,1440.0,5800.0,5790.000000000001,5020.0,3490.0,2870.0000000000005
8.0,3060.0,1460.0000000000002,1450.0,1300.0,1290.0,6880.0,4920.0,3520.0000000000005,3060.0,170.00000000000003
9.0,4860.0,3490.0,3480.0000000000005,3290.0,1260.0000000000002,3710.0,3490.0,3480.0000000000005,3050.0,170.00000000000003
10.0,5430.0,5230.0,5220.0,1460.0000000000002,1450.0,9070.0,6870.0,5140.000000000001,3520.0000000000005,3280.0000000000005
11.0,5220.0,5170.0,5160.0,3490.0,1340.0,9580.000000000002,5880.0,4350.0,3960.0,170.00000000000003
12.0,5150.0,3480.0000000000005,3300.0,1450.0,0.0,5090.000000000001,5080.0,3540.0,3530.0000000000005,3480.0000000000005
13.0,3500.0,3460.0,1600.0,1590.0,1450.0,9140.0,4160.0,4150.0,3500.0,3460.0
