Observation,max_freq_1_x,max_freq_2_x,max_freq_3_x,max_freq_4_x,max_freq_5_x,max_freq_1_y,max_freq_2_y,max_freq_3_y,max_freq_4_y,max_freq_5_y
1.0,3440.0,1440.0,1240.0,1160.0000000000002,1150.0,6210.0,2110.0,2100.0,170.00000000000003,30.000000000000004
2.0,3470.0000000000005,3310.0,3260.0,510.00000000000006,60.00000000000001,6460.000000000001,6420.0,6410.000000000001,3470.0000000000005,3310.0
3.0,3300.0,3270.0000000000005,3260.0,3210.0,90.0,6430.0,5790.000000000001,3480.0000000000005,3310.0,3100.0
4.0,2850.0,180.0,170.00000000000003,150.0,90.0,6450.0,6240.000000000001,6230.0,6020.0,5000.0
5.0,5230.0,3080.0,180.0,170.00000000000003,60.00000000000001,6640.000000000001,3710.0,3070.0000000000005,3060.0,170.00000000000003
6.0,3210.0,3200.0,1150.0,1140.0,60.00000000000001,6420.0,6240.000000000001,6020.0,3710.0,170.00000000000003
7.0,3240.0,3200.0,1440.0,1230.0,170.00000000000003,6390.000000000001,6380.0,6230.0,3710.0,170.00000000000003
8.0,1210.0000000000002,1050.0,180.0,170.00000000000003,60.00000000000001,6640.000000000001,6470.0,6460.000000000001,6400.0,6390.000000000001
9.0,3230.0000000000005,2860.0,180.0,170.00000000000003,60.00000000000001,7120.0,6680.0,6240.000000000001,5800.0,170.00000000000003
10.0,5140.000000000001,3270.0000000000005,3260.0,1260.0000000000002,170.00000000000003,6260.0,3520.0000000000005,3510.0,3270.0000000000005,3260.0
11.0,3490.0,3270.0000000000005,1350.0,1240.0,170.00000000000003,7090.000000000001,6240.000000000001,3500.0,3490.0,2120.0000000000005
12.0,3710.0,3700.0,170.00000000000003,120.00000000000001,60.00000000000001,6380.0,6020.0,4900.0,4890.000000000001,170.00000000000003
13.0,5010.0,5000.0,3100.0,1190.0,170.00000000000003,10280.000000000002,3700.0,3100.0,3090.0,170.00000000000003
14.0,3980.0000000000005,3770.0000000000005,3760.0,3670.0000000000005,3500.0,6220.0,3770.0000000000005,3760.0,3500.0,170.00000000000003
15.0,3940.0000000000005,3930.0000000000005,3900.0,3720.0000000000005,3490.0,10520.0,3940.0000000000005,3900.0,3730.0000000000005,3720.0000000000005
16.0,4080.0000000000005,3810.0,3800.0,3720.0000000000005,3700.0,5290.000000000001,3540.0,2900.0,2870.0000000000005,170.00000000000003
17.0,5000.0,3530.0000000000005,2870.0000000000005,1450.0,170.00000000000003,6460.000000000001,5810.0,5800.0,4990.000000000001,3530.0000000000005
18.0,5450.0,3680.0000000000005,3670.0000000000005,3270.0000000000005,170.00000000000003,5340.000000000001,4320.0,3730.0000000000005,3720.0000000000005,3680.0000000000005
19.0,3520.0000000000005,3270.0000000000005,1790.0000000000002,1210.0000000000002,170.00000000000003,4820.0,4810.0,3900.0,3530.0000000000005,3520.0000000000005
20.0,5270.0,3500.0,2830.0,10.0,0.0,5560.0,3530.0000000000005,3070.0000000000005,10.0,0.0
21.0,5660.0,3540.0,3090.0,170.00000000000003,0.0,5570.0,5160.0,5010.0,5000.0,3540.0
22.0,3500.0,3060.0,3050.0,170.00000000000003,10.0,5370.0,5230.0,4940.000000000001,3500.0,0.0
23.0,5210.0,3530.0000000000005,3260.0,1290.0,170.00000000000003,5360.0,5000.0,4950.0,4940.000000000001,3630.0000000000005
24.0,3530.0000000000005,3510.0,3460.0,3310.0,3280.0000000000005,5820.0,5810.0,3740.0,3510.0,3280.0000000000005
25.0,3500.0,3490.0,3310.0,1520.0,1310.0000000000002,5270.0,5170.0,5160.0,4740.000000000001,3460.0
26.0,5250.0,3680.0000000000005,3510.0,3500.0,3260.0,5050.0,3690.0,3540.0,3510.0,3500.0
27.0,5430.0,4950.0,3700.0,1340.0,170.00000000000003,6950.0,5430.0,5070.0,5040.000000000001,3930.0000000000005
28.0,3730.0000000000005,3720.0000000000005,3310.0,1280.0,170.00000000000003,5200.0,5050.0,4330.0,3730.0000000000005,3720.0000000000005
29.0,3490.0,3460.0,3270.0000000000005,3050.0,2860.0,5050.0,5000.0,4630.0,3940.0000000000005,3730.0000000000005
30.0,3720.0000000000005,3710.0,3510.0,3090.0,1260.0000000000002,3910.0,3720.0000000000005,3710.0,3510.0,3500.0
31.0,3690.0,3540.0,3240.0,3060.0,170.00000000000003,5790.000000000001,5140.000000000001,4950.0,3760.0,3750.0
32.0,5230.0,3590.0,3530.0000000000005,3490.0,3230.0000000000005,5800.0,5050.0,5040.000000000001,4970.0,3220.0000000000005
33.0,3300.0,1400.0,1390.0,1320.0,170.00000000000003,5240.000000000001,5130.0,4960.0,4830.0,3680.0000000000005
34.0,5440.000000000001,3720.0000000000005,3470.0000000000005,3460.0,1590.0,5190.000000000001,4880.0,4170.0,3740.0,3720.0000000000005
35.0,5660.0,5650.0,5430.0,3510.0,1250.0,5020.0,4920.0,4590.000000000001,4580.0,3760.0
36.0,5500.0,5170.0,3090.0,2870.0000000000005,170.00000000000003,5400.0,5390.000000000001,5010.0,4810.0,4800.0
37.0,5200.0,3700.0,3690.0,3440.0,3430.0000000000005,5200.0,5190.000000000001,4910.0,3700.0,3690.0
38.0,5430.0,3460.0,3240.0,3230.0000000000005,1550.0,5340.000000000001,5230.0,5220.0,5110.0,4790.000000000001
39.0,5370.0,3660.0,3480.0000000000005,3070.0000000000005,3020.0000000000005,5040.000000000001,3920.0000000000005,3910.0,3660.0,3480.0000000000005
40.0,5640.000000000001,3470.0000000000005,3300.0,3290.0,170.00000000000003,5520.0,5510.0,5410.0,3930.0000000000005,3470.0000000000005
41.0,3430.0000000000005,3260.0,3250.0,3070.0000000000005,3060.0,5970.0,5390.000000000001,5060.0,5050.0,3250.0
42.0,3470.0000000000005,3460.0,3250.0,3070.0000000000005,170.00000000000003,5550.0,4580.0,4360.0,4350.0,3950.0
43.0,3690.0,3250.0,1300.0,1190.0,170.00000000000003,5080.0,5010.0,4980.0,4550.0,3920.0000000000005
44.0,3290.0,1300.0,1250.0,1240.0,170.00000000000003,5540.000000000001,5360.0,5350.0,5010.0,5000.0
45.0,4950.0,3410.0,3400.0,1230.0,170.00000000000003,5440.000000000001,5380.0,5120.0,4350.0,3880.0000000000005
46.0,5220.0,3700.0,3690.0,3490.0,3480.0000000000005,5220.0,5210.0,5020.0,3700.0,3690.0
47.0,3700.0,3690.0,3480.0000000000005,3290.0,1410.0000000000002,5540.000000000001,5530.0,5360.0,3700.0,3690.0
48.0,1570.0,1400.0,1330.0,1320.0,170.00000000000003,5140.000000000001,5090.000000000001,4960.0,4920.0,4910.0
49.0,3660.0,3430.0000000000005,3250.0,3070.0000000000005,3050.0,5190.000000000001,4990.000000000001,4980.0,3660.0,3050.0
50.0,3700.0,3600.0,3480.0000000000005,3430.0000000000005,1450.0,5130.0,4980.0,4920.0,4910.0,3700.0
51.0,3690.0,3470.0000000000005,3240.0,1480.0,1360.0000000000002,5260.0,5100.0,3910.0,3900.0,3690.0
52.0,3250.0,1420.0,1320.0,1310.0000000000002,1300.0,5190.000000000001,5020.0,5000.0,4990.000000000001,4790.000000000001
53.0,5200.0,3520.0000000000005,3510.0,3460.0,3450.0,5380.0,5020.0,4350.0,3690.0,3510.0
54.0,4990.000000000001,3450.0,3290.0,3280.0000000000005,1290.0,5540.000000000001,5330.0,5000.0,4990.000000000001,4980.0
