Observation,max_freq_1_x,max_freq_2_x,max_freq_3_x,max_freq_4_x,max_freq_5_x,max_freq_1_y,max_freq_2_y,max_freq_3_y,max_freq_4_y,max_freq_5_y
1.0,4120.0,4040.0000000000005,3960.0,3790.0,3780.0000000000005,6310.0,5880.0,5730.0,5710.0,3040.0
2.0,4430.0,4310.0,4260.0,4020.0000000000005,3990.0000000000005,5960.0,5950.0,5900.0,5890.000000000001,5500.0
3.0,4230.0,3830.0000000000005,3820.0000000000005,1300.0,1130.0,10460.0,6150.0,6130.0,5730.0,3440.0
4.0,5000.0,4190.000000000001,3820.0000000000005,3810.0,1170.0,6360.0,5940.000000000001,5900.0,3820.0000000000005,3810.0
5.0,4220.0,4210.0,4190.000000000001,3800.0,3790.0,6050.0,6030.0,6020.0,5970.0,4220.0
6.0,4400.0,4390.000000000001,4170.0,4160.0,4030.0000000000005,6540.000000000001,6140.000000000001,6130.0,5910.0,5510.0
7.0,5010.0,4130.0,4120.0,1780.0,1200.0,6110.0,6080.0,6070.0,6030.0,6020.0
8.0,4390.000000000001,4270.0,4200.0,4190.000000000001,1230.0,6580.0,6160.0,6150.0,6090.000000000001,6080.0
9.0,4400.0,4190.000000000001,3820.0000000000005,3620.0000000000005,3590.0,6310.0,6210.0,6040.000000000001,5940.000000000001,5930.0
10.0,4330.0,4320.0,4240.000000000001,4030.0000000000005,1780.0,6370.0,6090.000000000001,5990.000000000001,5520.0,3040.0
11.0,4400.0,4190.000000000001,4180.0,4030.0000000000005,4000.0,6130.0,6120.0,5920.0,5780.0,5710.0
12.0,3420.0000000000005,3410.0,1260.0000000000002,1250.0,1200.0,6340.000000000001,6150.0,6110.0,6040.000000000001,5930.0
13.0,4790.000000000001,4780.0,4390.000000000001,4220.0,3640.0,5960.0,5940.000000000001,5930.0,3010.0,3000.0
14.0,4300.0,4150.0,4010.0,4000.0,3990.0000000000005,6530.0,6480.0,6370.0,5960.0,5730.0
15.0,4810.0,4120.0,4020.0000000000005,4000.0,1690.0000000000002,10180.000000000002,10170.0,6620.0,6480.0,6360.0
16.0,4410.0,4230.0,3630.0000000000005,3620.0000000000005,60.00000000000001,6270.0,6120.0,5970.0,5130.0,3060.0
