Observation,max_freq_1_x,max_freq_2_x,max_freq_3_x,max_freq_4_x,max_freq_5_x,max_freq_1_y,max_freq_2_y,max_freq_3_y,max_freq_4_y,max_freq_5_y
1.0,4200.0,4150.0,1190.0,1180.0,1170.0,6430.0,6350.0,3560.0,160.0,150.0
2.0,1230.0,1220.0,1200.0,1150.0,1120.0,6310.0,3370.0000000000005,3360.0,3350.0,150.0
3.0,1260.0000000000002,1250.0,1230.0,1200.0,1170.0,6440.000000000001,5630.0,3960.0,160.0,150.0
4.0,3950.0,3940.0000000000005,1210.0000000000002,1200.0,1180.0,6410.000000000001,5860.0,3750.0,3570.0000000000005,150.0
5.0,3770.0000000000005,3760.0,3590.0,3420.0000000000005,1210.0000000000002,6180.0,5850.0,3020.0000000000005,160.0,150.0
6.0,4150.0,4140.000000000001,1180.0,1170.0,1150.0,6400.0,6050.0,3960.0,160.0,150.0
7.0,3580.0000000000005,3370.0000000000005,1270.0,1260.0000000000002,1150.0,6240.000000000001,6080.0,6070.0,6060.0,150.0
8.0,1260.0000000000002,1230.0,1180.0,1170.0,1150.0,6470.0,6460.000000000001,6260.0,160.0,150.0
9.0,1320.0,1290.0,1240.0,1210.0000000000002,1130.0,3980.0000000000005,3050.0,2920.0000000000005,160.0,150.0
10.0,3610.0,3590.0,3580.0000000000005,3410.0,1240.0,6270.0,6260.0,3590.0,3580.0000000000005,150.0
11.0,3550.0,1260.0000000000002,1180.0,1170.0,1150.0,4770.0,3550.0,3360.0,160.0,150.0
12.0,3580.0000000000005,3490.0,160.0,110.00000000000001,10.0,5860.0,2940.0,150.0,10.0,0.0
13.0,3560.0,1290.0,1260.0000000000002,1230.0,1210.0000000000002,3560.0,3550.0,3540.0,160.0,150.0
14.0,1260.0000000000002,1240.0,1210.0000000000002,1180.0,1100.0,6070.0,3170.0000000000005,3160.0,160.0,150.0
15.0,3580.0000000000005,3550.0,3430.0000000000005,3420.0000000000005,3410.0,6300.0,5880.0,3590.0,3580.0000000000005,150.0
16.0,3590.0,3420.0000000000005,1240.0,1230.0,1150.0,6420.0,6280.0,6100.0,160.0,150.0
17.0,3800.0,3530.0000000000005,3440.0,1210.0000000000002,110.00000000000001,6090.000000000001,3810.0,3350.0,160.0,150.0
18.0,3540.0,3380.0000000000005,1290.0,1260.0000000000002,1250.0,10630.000000000002,3570.0000000000005,3560.0,160.0,150.0
19.0,1260.0000000000002,1240.0,1210.0000000000002,1180.0,1150.0,6280.0,5080.0,3760.0,3390.0,150.0
20.0,3570.0000000000005,3560.0,3520.0000000000005,1240.0,110.00000000000001,3570.0000000000005,3560.0,3540.0,160.0,150.0
21.0,3500.0,3440.0,1240.0,990.0,960.0000000000001,6100.0,3440.0,3160.0,160.0,150.0
22.0,3600.0,3580.0000000000005,3570.0000000000005,3530.0000000000005,1160.0000000000002,6100.0,3600.0,3580.0000000000005,3570.0000000000005,150.0
23.0,3390.0,3380.0000000000005,1210.0000000000002,1190.0,1180.0,3580.0000000000005,3420.0000000000005,3020.0000000000005,160.0,150.0
24.0,3490.0,3480.0000000000005,3470.0000000000005,3440.0,1260.0000000000002,10390.0,10380.000000000002,6110.0,160.0,150.0
25.0,3590.0,3570.0000000000005,3560.0,1240.0,1230.0,6490.000000000001,3590.0,3560.0,160.0,150.0
26.0,3600.0,3430.0000000000005,1270.0,1260.0000000000002,1190.0,3610.0,3600.0,3590.0,160.0,150.0
27.0,3400.0,3340.0,1260.0000000000002,1180.0,1070.0,10310.0,6080.0,5880.0,160.0,150.0
28.0,1320.0,1260.0000000000002,1240.0,1160.0000000000002,1150.0,6010.0,3350.0,3210.0,160.0,150.0
29.0,3550.0,3520.0000000000005,3430.0000000000005,1240.0,1210.0000000000002,3620.0000000000005,3570.0000000000005,3550.0,3400.0,150.0
30.0,3520.0000000000005,3480.0000000000005,1240.0,1210.0000000000002,1180.0,6440.000000000001,6260.0,6250.0,3760.0,150.0
31.0,3570.0000000000005,3560.0,1320.0,1210.0000000000002,1180.0,3570.0000000000005,3560.0,3390.0,160.0,150.0
32.0,3770.0000000000005,3630.0000000000005,3440.0,1240.0,1130.0,5900.0,5890.000000000001,5880.0,160.0,150.0
33.0,3590.0,3440.0,1250.0,1240.0,1190.0,6340.000000000001,6300.0,3590.0,160.0,150.0
34.0,3550.0,3430.0000000000005,3420.0000000000005,3370.0000000000005,1180.0,10410.0,5880.0,5510.0,160.0,150.0
35.0,3560.0,3430.0000000000005,1240.0,1230.0,1130.0,10610.0,6310.0,3820.0000000000005,160.0,150.0
36.0,3580.0000000000005,3500.0,1250.0,1190.0,1180.0,10500.0,6310.0,6090.000000000001,3030.0,160.0
37.0,3580.0000000000005,3440.0,3430.0000000000005,3420.0000000000005,1290.0,6310.0,6300.0,3580.0000000000005,160.0,150.0
38.0,3600.0,3430.0000000000005,1340.0,1250.0,1240.0,6110.0,6100.0,3600.0,160.0,150.0
39.0,3610.0,1240.0,1200.0,1190.0,1160.0000000000002,5310.0,3610.0,3190.0,3180.0,160.0
40.0,3570.0000000000005,3560.0,3460.0,3450.0,3440.0,10650.0,10450.0,3570.0000000000005,3560.0,150.0
41.0,3600.0,3570.0000000000005,3560.0,3440.0,3430.0000000000005,3600.0,3570.0000000000005,3560.0,3430.0000000000005,150.0
42.0,3590.0,3580.0000000000005,3570.0000000000005,3400.0,1200.0,6310.0,6110.0,3580.0000000000005,3570.0000000000005,150.0
43.0,3660.0,3530.0000000000005,3520.0000000000005,1240.0,1210.0000000000002,6310.0,5800.0,3800.0,3610.0,150.0
44.0,3410.0,3370.0000000000005,3360.0,1270.0,1240.0,6100.0,3410.0,3370.0000000000005,3360.0,150.0
45.0,3590.0,3580.0000000000005,3510.0,3220.0000000000005,110.00000000000001,6240.000000000001,6100.0,2990.0,160.0,150.0
46.0,3610.0,3560.0,1220.0,1210.0000000000002,1190.0,5900.0,4200.0,3590.0,160.0,150.0
47.0,4010.0,3990.0000000000005,3960.0,3400.0,1240.0,6280.0,6270.0,6140.000000000001,6130.0,5920.0
48.0,4160.0,4100.0,4010.0,3960.0,1270.0,10340.0,5730.0,3410.0,160.0,150.0
49.0,1300.0,1270.0,1220.0,1210.0000000000002,1190.0,10340.0,10310.0,6310.0,160.0,150.0
50.0,4290.000000000001,4020.0000000000005,4010.0,3990.0000000000005,1240.0,6500.0,4020.0000000000005,2960.0,160.0,150.0
