mean_acc_x,mean_acc_y,abs_mean_x,abs_mean_y,std_x,std_y,skew_x,skew_y,kurtosis_x,kurtosis_y,rms_x,rms_y,abs_max_x,abs_max_y,p2p_x,p2p_y,crest_x,crest_y,shape_x,shape_y,impulse_x,impulse_y,clearance_x,clearance_y,entropy_x,entropy_y,rolling_mean_x,rolling_mean_y,abs_rolling_mean_x,abs_rolling_mean_y
0.0031441406249999833,0.0023914062500000077,0.34337148437499987,0.3126289062500002,0.43821044735961223,0.39163361220638776,0.1528147088592094,-0.0010617677340839075,0.44611743163252404,0.1050909707899752,0.4381361326153375,0.3915644163959488,1.81,1.4969999999999999,1.8090000000000002,1.4969999999999999,4.13113611332552,3.823125742064973,1.2759828714746857,1.2524894805563058,5.27125892033387,4.788424774780399,0.28797542460117104,0.26579214600900225,5.445673030542194,5.579121302796441,0.03897656249999997,0.03210156250000001,0.36724531249999987,0.33970624999999993
0.003970703124999982,0.002698437499999999,0.33478164062500015,0.3250351562500003,0.42178627051205864,0.40335754557415976,-0.15531592178481785,-0.10440653870028646,0.21662065922003126,-0.12002994423178626,0.4217225757051374,0.4032877849625503,1.66,1.403,1.66,1.403,3.936236985237065,3.4789052689267144,1.2596944531301901,1.2407512763092068,4.958455896509033,4.316456152579645,0.2839507030068134,0.27793997181175195,5.568798561540469,5.602572317672131,0.041971875000000006,0.03325312499999998,0.3607609375,0.3380562500000003
0.0032652343750000008,0.0017597656250000113,0.35729335937500006,0.33725195312499934,0.4522824668485661,0.41772067980505295,0.2607844320577494,-0.003363196146752584,0.2419499328017558,-0.10776476196822093,0.4522059105616327,0.4176427932269092,1.72,1.474,1.72,1.474,3.8035769985044796,3.5293318211267732,1.2656431996179822,1.2383702728983568,4.81397136238057,4.3706196104776165,0.3015166520877009,0.2887781971767396,5.574397400256812,5.60591735460899,0.03563593749999998,0.03353437500000005,0.409743749999999,0.3563281250000002
0.003994140624999992,0.003403125,0.34791835937499943,0.33301328124999974,0.44025056585037814,0.41767081595695615,-0.1014092791864804,0.05639540244007996,0.13433373681244154,-0.023981100484340434,0.44018269245209374,0.4176030982359322,1.6369999999999998,1.544,1.6369999999999998,1.544,3.7189104162203264,3.6972905769192597,1.2651896072482003,1.2540133434571015,4.705126808889036,4.636451718094956,0.29322554157013164,0.28170229189081986,5.557299544546481,5.60754329466606,0.04173749999999998,0.036593749999999974,0.3830046875000003,0.3515703124999993
-0.0009378906250000049,0.002570312500000002,0.35838320312499955,0.3417304687499999,0.45130251559253737,0.42707796461994135,0.021329305279509277,-0.02637747372951654,0.03023391105086848,0.05094015927831652,0.4512153367053524,0.42700227879222113,1.7069999999999999,1.74,1.7069999999999999,1.74,3.7831160892358717,4.074919705163171,1.259030369645907,1.249529432813331,4.763058048244018,5.091732107952404,0.30203968914081153,0.29059544212288396,5.549226623998658,5.522584032464365,0.0426546874999999,0.040262499999999965,0.39239999999999997,0.37082968750000017
0.0036499999999999844,-0.0009722656249999944,0.3430148437499995,0.35485195312499973,0.43955469775366013,0.4458960931883317,-0.0971501613167243,0.026395459341017644,0.3734549116199446,0.14100286282300312,0.4394839960823369,0.44581005580782374,1.739,1.7,1.739,1.7,3.9569131424621893,3.8132832085169976,1.2812390020142896,1.2563269044507224,5.069751445705482,4.790730289150078,0.2859509521359349,0.3005292387027834,5.542568740627402,5.5105275731708145,0.03591406250000001,0.029048437500000003,0.36851874999999984,0.3874078125000005
-0.0009675781249999903,0.0014605468749999944,0.3647699218749998,0.3486128906250002,0.4576932350651236,0.4399954536406015,0.029999628485523195,0.03838454052604059,0.04976316789125024,0.10326538715807931,0.4576048560678465,0.439911933214336,1.626,1.604,1.626,1.604,3.55328397074292,3.6461843357599744,1.2545027115055272,1.2618923311345516,4.457604376046119,4.6010920511984414,0.308769688936922,0.29281085141781643,5.585801652082837,5.58041621771715,0.03825312499999994,0.025918750000000018,0.3948687499999991,0.36597187499999967
0.0035812500000000002,0.00471601562500001,0.3792343749999995,0.36442226562499946,0.47566402737668845,0.4618393516901542,0.09778391000217339,-0.10818474783618982,0.07683360272657858,0.10593799183125174,0.4755845991382608,0.4617732224635543,1.8219999999999998,1.81,1.8219999999999998,1.81,3.831074436181043,3.9196729302398112,1.2540651124736817,1.2671377849857606,4.804416793704426,4.96676567469272,0.32185571243776395,0.30478345029894816,5.570249942179193,5.521094101668415,0.04359531250000001,0.037328125000000045,0.42875624999999984,0.4056921874999998
-0.0016015624999999977,-0.0018277343749999928,0.3768695312499995,0.36742382812499924,0.47638838437578546,0.46336940592000375,0.1555598603187903,0.04328073405830926,0.18224604930325627,0.01230159715641177,0.4762980233333435,0.4632825006306898,1.9380000000000002,1.58,1.9380000000000002,1.58,4.068881047284266,3.4104461054520003,1.26382735625658,1.2608940007915845,5.142363176911778,4.300211034387451,0.3174508643450951,0.30961879390339153,5.548826279768686,5.645740205655036,0.040993749999999954,0.0265078125,0.42513437499999973,0.4016218749999997
0.0024289062500000053,0.0044789062499999985,0.3666414062500004,0.3678125,0.4719306993806949,0.4593879769316249,0.00264951499663742,-0.03674051150566665,0.7514318765369881,0.013388421752925872,0.47184476807129005,0.4593200817512775,2.418,1.629,2.418,1.629,5.124566729612798,3.546546438355173,1.2869380272602244,1.2487886674631163,6.594999797571274,4.428887000849618,0.30618175243271195,0.31356313269104213,5.369039438100898,5.6219047838340535,0.046278125000000045,0.023604687499999992,0.4000234375000001,0.3847124999999997
