mean_acc_x,mean_acc_y,abs_mean_x,abs_mean_y,std_x,std_y,skew_x,skew_y,kurtosis_x,kurtosis_y,rms_x,rms_y,abs_max_x,abs_max_y,p2p_x,p2p_y,crest_x,crest_y,shape_x,shape_y,impulse_x,impulse_y,clearance_x,clearance_y,entropy_x,entropy_y
-0.06606406249999999,-0.014986718750000006,0.3724499999999996,0.3835976562500002,0.47288480756374496,0.4777885480610018,0.03508623589361402,-0.01858274851484856,0.9700489152140093,-0.13234189055343926,0.4773857454930972,0.477930252004673,2.6239999999999997,1.67,2.6239999999999997,1.67,5.496603165831104,3.494233715056128,1.2817445173663518,1.2459154643353552,7.045240971942549,4.353519821590409,0.3118760533273183,0.32586800895948737,5.272102850286866,5.6469399495339285
0.012989453125000003,-0.006674609374999985,0.3162300781249995,0.36757617187500025,0.4003036453566573,0.46388294815138775,-0.05932914878109624,0.03184181365603609,0.22992112949352927,0.13096686763828203,0.4004361864930855,0.46384036307966386,1.446,1.798,1.446,1.798,3.611062258542832,3.8763336335419267,1.266281148420047,1.261889095567924,4.572620063763906,4.891503142949746,0.2665582173315329,0.31032147505338725,5.5573598501751,5.5653285250519975
0.014150781250000017,0.0011566406249999984,0.3556539062499993,0.3834207031249992,0.46522554283351897,0.4782166780481292,-0.055651819237574646,-0.029511542285276166,1.9203743093451666,0.01528526714192413,0.465349874254576,0.47812466625805344,2.608,2.065,2.608,2.064,5.604385311541436,4.318957263094806,1.308434593510322,1.2469975208985513,7.332971616981938,5.385728999946015,0.29566707145360954,0.3261993858041161,5.154852202908314,5.514531880006898
0.005044140625000004,0.029333203124999978,0.3401574218749991,0.39383476562499997,0.4316093215995696,0.49345516148495666,0.06625159466984579,0.02544070129207186,0.43047748525927076,-0.00018353666655590573,0.43155449440438526,0.4942300241758634,2.019,1.9,2.019,1.9,4.678435808637668,3.8443637720478043,1.2686905140143399,1.2549172071986592,5.935487130843617,4.824358248273933,0.2866613738748473,0.33341942962880905,5.3942615654169845,5.589414319172221
-0.0005066406250000103,0.00019335937500000204,0.3312425781250001,0.3756660156250003,0.4231005587336727,0.47245452847030933,-0.22486511664688635,0.03447528486571806,0.516999429504692,0.12859987967982,0.42301821723109595,0.47236228275749836,1.835,1.724,1.835,1.724,4.33787464760066,3.6497410206755823,1.2770647409689668,1.257399560009769,5.539746763193985,4.589182753547082,0.2777910398013849,0.3184722927825903,5.489303088298705,5.559351687330466
0.02179570312500001,0.02309101562500001,0.3503011718749995,0.38406835937500106,0.4406259820063322,0.4821611768551449,-0.04484045390142678,0.015917027323715634,0.14756204214855329,0.01070650517297178,0.44107875528002327,0.48261970867663956,1.7309999999999999,1.5930000000000002,1.7309999999999999,1.5930000000000002,3.924469222964632,3.300735488751719,1.2591415350372182,1.2565984593524244,4.941462201610006,4.1476991298952814,0.29648081383356134,0.3250917895860342,5.57671840643048,5.661218163308299
0.0063261718750000084,0.0027800781250000087,0.3724238281250005,0.38271054687500033,0.4784794573525958,0.47864943153166034,-0.06339453723834854,0.0014788039874604302,0.6662673627841627,-0.06335026137794175,0.478427821995517,0.47856401127814163,1.979,1.7690000000000001,1.979,1.7680000000000002,4.136465123925306,3.696475201458173,1.2846326842302294,1.2504594273291576,5.313838295372893,4.62229226355182,0.31121100066348456,0.3242256781572233,5.440390361933628,5.587146808364976
-0.010148828124999988,-0.00024374999999999706,0.35331054687499996,0.38072265625000024,0.4453659806276894,0.4765667859649425,-0.09276715957796791,-0.01119677658253202,0.23649692079216544,0.048034243687230305,0.44539462795298124,0.4764737597706717,1.77,1.781,1.77,1.781,3.974003925765474,3.737876354108568,1.2606321319656508,1.2514983070978491,5.009757041377595,4.6779459293079535,0.29916867965967453,0.32322320902594004,5.529714129643166,5.590667352772679
0.002377734374999991,-0.0071226562500000075,0.34017148437499967,0.36198593750000013,0.4289517616312003,0.45390643332016434,-0.004247648981048599,0.057617029493471514,0.05066654079716759,-0.008276570616814194,0.4288745650864882,0.4538736625565529,1.626,1.73,1.626,1.73,3.7913183302723854,3.811633374484339,1.260759895481726,1.2538433556042567,4.779942101812165,4.77919118059662,0.2873201230986314,0.30694741004314285,5.5946473995804995,5.597351348293922
-0.0019117187500000156,-0.019512890625000025,0.34927187500000023,0.3674128906250004,0.4424065992738602,0.4604672650878778,0.14183478603745875,0.06076547145057908,0.33556719978080407,0.011886495730578872,0.44232431452357457,0.4607906583898754,2.123,1.881,2.123,1.881,4.799645713093284,4.0821140050293385,1.2664183582590904,1.2541494056074938,6.078359444200879,5.119580853029571,0.2942956532595292,0.31104946964955393,5.440738172747556,5.55265139250016
-0.0016445312499999754,-0.0013453124999999997,0.35138671874999927,0.37333437500000055,0.4431841113077119,0.4705206235521098,-0.07851807490656343,-0.02771974193061763,0.30318045886193135,-0.015175725087101632,0.4431005952376952,0.47043063964706855,2.2840000000000003,1.6740000000000002,2.2840000000000003,1.6740000000000002,5.154585718339602,3.5584416892060564,1.2610055292185003,1.260078554639036,6.499961091656954,4.483916060502057,0.2965195739493145,0.3146714493080344,5.40078924887763,5.6444467213827485
-0.012365624999999993,-0.014734765625000004,0.3290234374999997,0.36781367187499986,0.41785829373604855,0.46149456344049633,-0.1645752124387906,-0.032414076545291,0.326449364843616,0.1279548428584718,0.41795963564828886,0.46163963345002657,1.665,2.255,1.665,2.255,3.9836382702780657,4.884762565006473,1.270303534678405,1.255091011426332,5.060429775614394,6.130821588291458,0.277179910707094,0.3116776377273677,5.516871300416801,5.477260987594276
0.012224218750000019,-0.028802734375,0.3490398437499994,0.3814839843750001,0.4425239933392383,0.4765876908128593,-0.007718028161140686,-0.01411255406955396,0.2421829321370681,-0.017989223196583026,0.44260639522463957,0.4773643258658685,1.5419999999999998,1.925,1.5419999999999998,1.925,3.48390808772064,4.0325594010577435,1.2680683972046969,1.2513351684945644,4.417833744804392,5.046083397586931,0.29377395673171475,0.323035360157537,5.5965336296855,5.551766401862117
-0.004670312499999997,-0.05176679687500011,0.35341171875000016,0.3848425781249997,0.44405231700322406,0.4850280557254903,-0.022101031969090194,-0.04898652413993561,0.048911470550456304,0.2714157323425179,0.44399014364763717,0.48768854887430463,1.7109999999999999,2.301,1.7109999999999999,2.301,3.853689151617511,4.718175165915271,1.2562971743495333,1.2672416634624555,4.84137879199853,5.979068145761715,0.29866368591361564,0.32490100157863266,5.562129053774562,5.48247014577859
-0.002442187499999984,-0.03901249999999994,0.3551984374999993,0.39487968749999935,0.4484288177941651,0.49229101294095334,-0.06668415177776404,0.03285959973116861,0.179499917779939,-0.05522054976681634,0.4483478769326331,0.4937385425885857,1.7519999999999998,1.621,1.7519999999999998,1.621,3.907679929224351,3.283114158966358,1.2622461970504417,1.2503518368201365,4.9324541299537765,4.105047819153784,0.30034540190015896,0.33445685158104455,5.499316124393215,5.651758401146516
0.0015031249999999962,-0.016108984375000013,0.34700781249999946,0.38732148437499997,0.44211151315531033,0.48259299969860003,0.023265635309691623,-0.024423081449258602,0.47508295871455797,-0.06144353731813057,0.4420277105284229,0.4827675711296022,2.095,2.072,2.095,2.072,4.7395218672954424,4.291920426949634,1.273826394120229,1.2464260068315562,6.037328050070929,5.34956123940162,0.29171929720309153,0.32977064434691633,5.420208088446315,5.563151565988246
0.02401679687500002,0.016361328125000015,0.3379917968750001,0.38586367187500004,0.42643589964443956,0.4807471555586771,0.085830627222919,0.026930799268013957,0.17653171652350919,-0.015249785276004957,0.4270285105565257,0.48093163779728054,1.848,1.736,1.848,1.736,4.327579902315166,3.6096606327482834,1.2634286231344667,1.2463770830260426,5.467588317486439,4.498998290158744,0.2856418491208463,0.3287738543778067,5.493071542656425,5.591036511019517
-0.00947968749999997,0.0027675781249999996,0.3591625000000001,0.40386679687500077,0.45529998138967553,0.5091850198223452,0.03203332258425949,0.02305821481287321,0.2599581064353127,0.1811258711032111,0.45530974261347645,0.5090930826448881,1.766,2.497,1.766,2.497,3.8786782594704996,4.90480048761879,1.2676984446134447,1.2605470085287933,4.916994396686735,6.182731582098433,0.3026510479733859,0.3408889379526184,5.549032752228237,5.362591410182026
0.016093359375000015,-0.014047265624999996,0.3394691406250006,0.381513671874999,0.4298985488285815,0.4820278146534636,-0.07682555207332678,0.019225904278355157,0.4128386886420432,0.11183208588871585,0.43011575885524683,0.48213833879331264,1.85,1.896,1.85,1.896,4.301167678496076,3.932481297266829,1.2670246198619282,1.263751142714704,5.449685342808903,4.969677733125157,0.2863464498876704,0.3213499416885115,5.404579613599477,5.559457518762303
