Observation,max_freq_1_x,max_freq_2_x,max_freq_3_x,max_freq_4_x,max_freq_5_x,max_freq_1_y,max_freq_2_y,max_freq_3_y,max_freq_4_y,max_freq_5_y
1.0,4160.0,4150.0,4120.0,3910.0,3680.0000000000005,4160.0,4150.0,4120.0,3900.0,3680.0000000000005
2.0,4320.0,4290.000000000001,4140.000000000001,4130.0,4120.0,4570.0,4340.000000000001,4140.000000000001,4130.0,4120.0
3.0,4100.0,4090.0000000000005,4070.0000000000005,4060.0,3910.0,4330.0,4280.0,4100.0,4090.0000000000005,3910.0
4.0,4140.000000000001,4130.0,4120.0,4100.0,4090.0000000000005,5190.000000000001,4140.000000000001,4130.0,4120.0,3900.0
5.0,4290.000000000001,4280.0,4170.0,4110.0,4100.0,4460.0,4450.0,4300.0,4290.000000000001,4100.0
6.0,4140.000000000001,4130.0,4120.0,4110.0,4100.0,4770.0,4130.0,4120.0,4110.0,4100.0
7.0,4110.0,4100.0,4060.0,3870.0000000000005,1200.0,4890.000000000001,4570.0,4560.0,4110.0,4100.0
8.0,3950.0,3940.0000000000005,180.0,120.00000000000001,60.00000000000001,4800.0,4530.0,4050.0,3190.0,2830.0
9.0,5390.000000000001,3500.0,3230.0000000000005,3220.0000000000005,1120.0,9150.0,9140.0,3250.0,3220.0000000000005,3030.0
10.0,3690.0,3680.0000000000005,3480.0000000000005,3210.0,120.00000000000001,5150.0,5140.000000000001,5010.0,3680.0000000000005,3670.0000000000005
11.0,5600.0,5440.000000000001,5190.000000000001,3510.0,120.00000000000001,3670.0000000000005,3520.0000000000005,3510.0,3480.0000000000005,3060.0
12.0,4140.000000000001,4130.0,4120.0,3910.0,3880.0000000000005,4330.0,4150.0,4140.000000000001,4120.0,3720.0000000000005
13.0,4140.000000000001,4130.0,4120.0,4100.0,4050.0,4990.000000000001,4520.0,4140.000000000001,4130.0,4120.0
14.0,4150.0,4140.000000000001,4130.0,4110.0,3510.0,5070.0,4390.000000000001,4140.000000000001,4130.0,4050.0
15.0,3930.0000000000005,3920.0000000000005,3910.0,3890.0000000000005,3880.0000000000005,4780.0,4550.0,4540.000000000001,4530.0,4350.0
16.0,4070.0000000000005,4060.0,4050.0,3980.0000000000005,3890.0000000000005,4780.0,4520.0,4350.0,4160.0,4150.0
17.0,4990.000000000001,4550.0,4530.0,4330.0,4320.0,5110.0,4580.0,4570.0,4150.0,3300.0
18.0,5450.0,5230.0,5220.0,3500.0,3490.0,4790.000000000001,3500.0,3490.0,3320.0000000000005,2960.0
19.0,5670.0,5660.0,5530.0,3310.0,3300.0,6800.0,4590.000000000001,4580.0,3700.0,2990.0
20.0,5570.0,3700.0,3690.0,3680.0000000000005,3470.0000000000005,4820.0,4810.0,4170.0,3690.0,3680.0000000000005
21.0,3670.0000000000005,3530.0000000000005,3520.0000000000005,3300.0,1210.0000000000002,4580.0,3670.0000000000005,3530.0000000000005,3520.0000000000005,3510.0
22.0,5670.0,3660.0,3530.0000000000005,3450.0,1450.0,8720.0,4160.0,3930.0000000000005,3530.0000000000005,3450.0
23.0,3500.0,3490.0,3480.0000000000005,3300.0,1200.0,4470.0,3920.0000000000005,3500.0,3490.0,3480.0000000000005
24.0,3480.0000000000005,1420.0,1390.0,1360.0000000000002,1350.0,4790.000000000001,4780.0,4100.0,3930.0000000000005,3920.0000000000005
25.0,3520.0000000000005,3490.0,1260.0000000000002,1180.0,120.00000000000001,8590.0,4340.000000000001,3930.0000000000005,3620.0000000000005,3490.0
26.0,3510.0,3500.0,3420.0000000000005,1450.0,120.00000000000001,8760.0,4800.0,4680.0,3890.0000000000005,3500.0
27.0,3500.0,3490.0,3480.0000000000005,3470.0000000000005,1450.0,4810.0,3890.0000000000005,3500.0,3490.0,3480.0000000000005
28.0,3540.0,3490.0,3480.0000000000005,1450.0,1250.0,4700.0,4570.0,4000.0,3490.0,3480.0000000000005
29.0,3720.0000000000005,3710.0,3670.0000000000005,3490.0,3480.0000000000005,4150.0,3720.0000000000005,3710.0,3490.0,3480.0000000000005
30.0,3560.0,3450.0,3300.0,1450.0,1440.0,4620.0,4380.0,4370.0,3740.0,3360.0
