mean_acc_x,mean_acc_y,abs_mean_x,abs_mean_y,std_x,std_y,skew_x,skew_y,kurtosis_x,kurtosis_y,rms_x,rms_y,abs_max_x,abs_max_y,p2p_x,p2p_y,crest_x,crest_y,shape_x,shape_y,impulse_x,impulse_y,clearance_x,clearance_y,entropy_x,entropy_y
0.0010617187500000023,0.0006164062500000032,0.22042421875000007,0.15292734375000006,0.28022939038267697,0.18965024606039604,0.06343885913124583,-0.09714235247278254,0.1608162348864548,-0.13298804970370304,0.2801766644123848,0.18961420330173057,1.242,0.6809999999999999,1.242,0.6809999999999999,4.4329173616398405,3.5915031054732416,1.271079312433243,1.2398973175896184,5.634589552106554,4.4530950665910565,0.18405951445095287,0.1307740196381173,5.454076932451912,5.637277999618581
-0.0030179687500000046,0.0002875000000000068,0.20170156249999943,0.15949374999999952,0.25305184159449207,0.20249203246595232,0.017080300217260057,0.0669945945031649,-0.0007557080331443977,0.23392612554386005,0.25302041203477993,0.20245268351518597,0.89,0.813,0.89,0.813,3.5175027692139778,4.015753142333709,1.2544296082722743,1.2693455606579354,4.41245962088173,5.097378423919448,0.17096253907320147,0.13393468014935075,5.5936860105482165,5.541013971166792
0.002103515624999998,0.0004589843750000014,0.2109082031249995,0.17135820312499972,0.2614315981051855,0.21406308640277313,0.09095208716301265,0.024335792101293576,-0.08652877743661902,-0.04525345115567214,0.2613889963672438,0.21402176528480701,0.987,0.8190000000000001,0.987,0.8190000000000001,3.77598144419704,3.8267136004140756,1.2393495961478829,1.2489729781344971,4.679761077927501,4.779461881976952,0.1806547942441745,0.14556779565125932,5.576017286031822,5.535443368124515
0.0025132812499999977,0.0005199218749999948,0.22893828125000062,0.18269570312500005,0.28691903262268953,0.22946163352478122,-0.06262370408024368,-0.05306513249682015,0.0946717711522913,-0.03671123911156693,0.2868739978196001,0.22941740156453896,1.089,0.831,1.089,0.831,3.7960916927884645,3.622218691053502,1.2530625994624887,1.2557350700666015,4.7567405243634715,4.548547041806623,0.19477847850302935,0.1540411919031252,5.547998533221024,5.594847598756867
4.06249999999995e-05,0.0032624999999999933,0.23193515624999944,0.2053476562500003,0.2942852049596575,0.26098662682706825,-0.09398108575015572,0.0049333475503569564,0.26521670677043385,0.42192679885278084,0.2942277245710369,0.26095604275433026,1.149,1.2329999999999999,1.149,1.2329999999999999,3.9051384490539096,4.724933697591257,1.2685775167861713,1.2708011745536048,4.9539708364070085,6.004451292586877,0.19486367419182438,0.1726377218067982,5.5516752110750005,5.384053514285531
0.0015265624999999969,0.002554296875000003,0.23698750000000018,0.20538164062500003,0.3010074163709859,0.2569451328028922,-0.034702584589036065,-0.018745831202077255,0.3896653214499808,0.039035868549181174,0.3009524918384129,0.2569076416304604,1.271,0.982,1.271,0.982,4.223257937609714,3.822385327924666,1.2699087160226283,1.2508792940238516,5.363152064982326,4.781342660481534,0.1996401718003339,0.17470300143699177,5.518028606843014,5.586388956162469
-0.00018671875000000172,0.001446484375,0.23330312500000053,0.20666679687500014,0.2909772599807138,0.2603906590073912,0.030166902655275753,0.06956932921060935,-0.04508539142275669,0.18683520514436935,0.2909204828535627,0.2603438148931618,1.119,1.073,1.119,1.073,3.8464118752451615,4.121472985407127,1.246963506612104,1.2597273429007927,4.796335239830146,5.191932212744318,0.19832736659519642,0.17522070404499138,5.602281747363305,5.546654375234712
0.003512109375000011,-0.00012226562500000163,0.24219960937499999,0.21793789062499988,0.30484068679197357,0.27468821127913795,0.0782113019375887,0.04761050532922399,0.2081719255029726,0.11790702330121183,0.30480137679622626,0.2746345832135407,1.281,1.081,1.281,1.081,4.202736921547462,3.9361393869302836,1.2584717935044203,1.260150689840792,5.28902587128708,4.960128763749709,0.2047377690125116,0.18385606729170523,5.491310486021703,5.514162560787661
0.002236328125000001,0.00032929687500000103,0.2711667968749997,0.22136210937500006,0.3397907178469258,0.2784462356295692,0.012804613593975805,0.06996670197061014,0.10149654846650646,0.03824468993035968,0.33973170653013085,0.27839204104216975,1.535,0.9740000000000001,1.535,0.9740000000000001,4.518271243145981,3.4986632389122874,1.2528514200311096,1.257631858623816,5.660722543061169,4.40003035185208,0.23050281105163714,0.18710856288401703,5.389124009659751,5.586862503877246
0.003732421875000011,0.0011574218750000002,0.23658085937499992,0.2263457031250001,0.29953238514308494,0.28385263140854516,-0.09802334156570937,0.06370967647556007,0.2968367111390462,0.04553319562080427,0.2994971351855888,0.28379954619744363,1.149,1.192,1.149,1.192,3.8364306866842033,4.200147660457172,1.2659398396675086,1.2538322675412772,4.85669044839651,5.266280665119206,0.1994085584888675,0.1916419793970951,5.522559193747597,5.55444108055255
-0.0006218750000000077,0.00036054687500000767,0.24396640625000043,0.22150664062499986,0.30375061883517407,0.2777723844158269,-0.11142410069926723,0.003966930214341541,-0.042144709400389946,-0.02153062626572222,0.3036919234602726,0.2777183607373213,1.0759999999999998,0.9940000000000001,1.0759999999999998,0.9940000000000001,3.5430642597933844,3.5791655883356253,1.244810415205565,1.253769909352222,4.410443292333401,4.48745011524415,0.20785728421022395,0.1874454092525257,5.647163207103077,5.625591378051327
-0.0004722656249999947,0.0006757812499999971,0.25699023437499957,0.24834999999999985,0.3260629594857365,0.31137817219414676,-0.132754571067833,0.054081623212365766,0.2500756521663905,0.17275220720499407,0.325999611172122,0.311318083668055,1.218,1.4340000000000002,1.218,1.4340000000000002,3.736200775273065,4.606221338330645,1.2685291795812914,1.253545736533341,4.739479704208126,5.7741091201932795,0.21616265496791823,0.21072209966656905,5.561179049923863,5.436023229320223
-0.0018089843750000063,0.0022503906250000054,0.250248046875,0.24580976562500018,0.31401766389321467,0.30758185718047854,-0.006858475384710633,0.010710666461814355,0.05281144946796923,-0.1135071860726784,0.3139615378762579,0.30753001060364,1.053,1.018,1.053,1.018,3.3539140084573678,3.310246040709338,1.2546013517263654,1.2510894749104409,4.207825048584607,4.141413980895411,0.21139721456186275,0.2084793714176034,5.6228013561624515,5.666717291789352
-0.0012531249999999969,0.0028191406250000018,0.24502890624999957,0.25037382812499914,0.30873125383505945,0.31335892901083956,0.015175658392780119,0.030170189944154567,-0.010868852385570449,-0.0668040323706478,0.30867349254511617,0.3133104035686893,1.079,1.113,1.079,1.113,3.4956030435373124,3.5523876236557497,1.2597431758936266,1.2513704244369706,4.403562079729121,4.445352808378736,0.20676707640285147,0.21228204634079476,5.617915721306408,5.596020349507823
0.0030667968750000005,0.0018035156250000022,0.2522261718749999,0.24766445312500013,0.31878090097799905,0.31031694028280027,0.024491984110412566,0.033535955583729245,0.12779572219112412,-0.03023347892300432,0.31873338743474144,0.3102615674465256,1.1740000000000002,0.996,1.1740000000000002,0.996,3.683329222108459,3.2101945729119774,1.2636808665228512,1.252749692302156,4.6545526630829555,4.021570263445531,0.21233773629567343,0.2094088050676489,5.596195360381018,5.68925479344057
0.00047382812500000566,0.0035484374999999934,0.2766449218749997,0.2651453124999995,0.3462895536418938,0.3320472418881765,-0.09324534237534611,-0.01626826295319874,-0.09102297000995518,-0.03423885902105406,0.34622223658998974,0.33200134600630815,1.194,1.1059999999999999,1.194,1.1059999999999999,3.4486519749856006,3.331311795281051,1.2515040371730666,1.2521486534155069,4.316001869499348,4.171297578568363,0.2346635783731485,0.22515409820594154,5.680680182597547,5.644569292352376
0.0005679687499999951,-0.0009683593750000011,0.2643812499999997,0.26596757812499916,0.33010303563549814,0.33526448439511336,-0.01341679598462146,0.035329027502823886,-0.031915967034239046,0.21178600054094066,0.3300390448018986,0.33520039540269736,1.1320000000000001,1.511,1.1320000000000001,1.511,3.4298972131599386,4.507751245892,1.2483451258434515,1.2603054769523834,4.281695468192247,5.681143583936617,0.22514492961755922,0.22505423870766392,5.652938564390902,5.461112950454596
-0.011012109374999975,-0.0005570312499999994,0.2669121093750002,0.26510468750000027,0.3313902168448555,0.33032457522774344,-0.02318428316731465,0.0053974522977938725,-0.12091006189935394,-0.11335789230010507,0.33150843751045694,0.3302605221639425,1.264,1.147,1.2630000000000001,1.147,3.812874295122968,3.47301576490158,1.242013478844085,1.2457739818875975,4.735641267680866,4.326592678599841,0.22789297676770362,0.22576110356656454,5.592427521012143,5.631545529876278
0.005037500000000002,0.0014710937499999945,0.2667898437499991,0.2658703124999996,0.33366190121438916,0.3368899084545256,-0.018272154045241056,0.06850780301581287,0.008362221742632236,0.17383753435153082,0.3336347588962365,0.3368273157346357,1.214,1.2690000000000001,1.214,1.2690000000000001,3.6387095997319787,3.7675091678127512,1.250552697983795,1.2668857706128291,4.550398107124361,4.773003755355356,0.22645122657824746,0.2240992883531939,5.584612353752979,5.546278589871941
-0.0017167968749999957,0.004316406250000006,0.281306640625,0.2790960937499997,0.35217780204149074,0.34789149383869816,-0.003491183437884687,0.02924400665826209,-0.02489376218539041,0.07207407652766973,0.35211319591059753,0.34785032139377126,1.403,1.482,1.403,1.482,3.984514117318754,4.260453157156512,1.2517059502338137,1.246346076435445,4.987440029438516,5.309999076259023,0.2378165366053985,0.23824575377933227,5.560439661582456,5.4544487821164545
