Observation,max_freq_1_x,max_freq_2_x,max_freq_3_x,max_freq_4_x,max_freq_5_x,max_freq_1_y,max_freq_2_y,max_freq_3_y,max_freq_4_y,max_freq_5_y
1.0,4830.0,4630.0,3320.0000000000005,3100.0,60.00000000000001,8290.0,7050.0,5480.0,4630.0,3490.0
2.0,5030.0,4820.0,4630.0,3140.0,3100.0,8490.0,8430.000000000002,8410.0,8080.000000000001,5950.0
3.0,4820.0,4650.0,3270.0000000000005,3080.0,2900.0,10220.0,8440.0,8300.0,8290.0,7430.0
4.0,5070.0,4600.0,3340.0,3110.0,60.00000000000001,8440.0,8270.0,8240.0,7830.000000000001,4880.0
5.0,5030.0,4640.000000000001,4590.000000000001,3330.0000000000005,3300.0,8320.0,8290.0,8220.0,7660.000000000001,5740.000000000001
6.0,4800.0,3070.0000000000005,2850.0,2820.0000000000005,60.00000000000001,10310.0,10270.0,8300.0,5620.0,2140.0
7.0,5160.0,4610.0,3340.0,3110.0,60.00000000000001,10130.000000000002,8590.0,8420.0,8300.0,5570.0
8.0,5080.0,5040.000000000001,5030.0,3360.0,1160.0000000000002,8480.000000000002,8270.0,8230.000000000002,8130.000000000001,8090.000000000001
9.0,5060.0,5020.0,4870.0,4820.0,60.00000000000001,8600.0,8450.0,8300.0,8290.0,5310.0
10.0,4850.0,3410.0,3350.0,3310.0,60.00000000000001,8480.000000000002,8440.0,8280.000000000002,8240.0,7120.0
11.0,5170.0,5070.0,3500.0,3360.0,60.00000000000001,10290.0,10160.0,8470.0,8390.0,8300.0
12.0,5640.000000000001,5080.0,3340.0,3080.0,2910.0,10210.0,8470.0,8440.0,8420.0,8270.0
13.0,3290.0,3280.0000000000005,3270.0000000000005,3120.0000000000005,2900.0,8700.0,8580.000000000002,8450.0,7100.0,3280.0000000000005
14.0,5300.0,3350.0,3330.0000000000005,2850.0,1160.0000000000002,10310.0,10150.0,8550.0,8500.0,7640.000000000001
15.0,3360.0,2890.0,2840.0,2670.0000000000005,1160.0000000000002,10470.0,8420.0,8190.000000000001,8050.0,5610.0
16.0,3510.0,3360.0,3330.0000000000005,3290.0,3270.0000000000005,8660.0,8460.0,8420.0,8370.0,8310.0
17.0,5270.0,3330.0000000000005,3300.0,2880.0,2850.0,8550.0,8470.0,8460.0,8260.0,5650.0
18.0,5190.000000000001,3330.0000000000005,3280.0000000000005,3110.0,2880.0,8680.000000000002,8630.000000000002,8480.000000000002,8450.0,8060.000000000001
19.0,3520.0000000000005,3350.0,3340.0,3330.0000000000005,3300.0,8410.0,8380.000000000002,8350.0,8210.0,2340.0
20.0,3520.0000000000005,3510.0,3340.0,3310.0,3300.0,10160.0,8680.000000000002,8670.0,8490.0,8410.0
21.0,3500.0,3370.0000000000005,3360.0,3300.0,60.00000000000001,10360.0,8610.0,8520.0,8290.0,7890.000000000001
22.0,3520.0000000000005,3350.0,3320.0000000000005,3090.0,2910.0,8490.0,8480.000000000002,8390.0,8300.0,3350.0
23.0,3520.0000000000005,3380.0000000000005,3340.0,3310.0,3270.0000000000005,8480.000000000002,8470.0,8450.0,8420.0,8280.000000000002
