Observation,max_freq_1_x,max_freq_2_x,max_freq_3_x,max_freq_4_x,max_freq_5_x,max_freq_1_y,max_freq_2_y,max_freq_3_y,max_freq_4_y,max_freq_5_y
1.0,4510.0,4340.000000000001,4220.0,1270.0,150.0,11780.000000000002,4320.0,2970.0000000000005,2030.0,150.0
2.0,220.00000000000003,180.0,140.0,80.0,40.0,6160.0,6020.0,6010.0,2990.0,150.0
3.0,4140.000000000001,4130.0,1270.0,350.0,150.0,6420.0,6000.0,5870.0,4140.000000000001,150.0
4.0,1290.0,410.00000000000006,150.0,130.0,40.0,6220.0,5810.0,4200.0,2090.0,150.0
5.0,1290.0,1270.0,150.0,140.0,30.000000000000004,5820.0,5810.0,3010.0,2990.0,150.0
6.0,4190.000000000001,1280.0,160.0,140.0,10.0,6220.0,6060.0,5470.0,3020.0000000000005,150.0
7.0,4190.000000000001,4170.0,4160.0,160.0,150.0,6280.0,6050.0,5890.000000000001,4190.000000000001,4170.0
8.0,4170.0,1350.0,160.0,150.0,140.0,4180.0,4170.0,3380.0000000000005,160.0,150.0
9.0,4130.0,1330.0,210.0,160.0,110.00000000000001,5900.0,5860.0,4200.0,2280.0,150.0
10.0,4120.0,1300.0,30.000000000000004,10.0,0.0,6280.0,6070.0,6040.000000000001,5870.0,4150.0
11.0,1290.0,160.0,150.0,140.0,10.0,6490.000000000001,5680.0,5490.000000000001,160.0,150.0
12.0,4160.0,4140.000000000001,220.00000000000003,150.0,50.0,6240.000000000001,6090.000000000001,5900.0,5880.0,4160.0
13.0,3990.0000000000005,1300.0,1290.0,150.0,0.0,6260.0,5870.0,4180.0,160.0,150.0
14.0,310.0,200.0,160.0,150.0,0.0,6090.000000000001,6080.0,3030.0,160.0,150.0
15.0,3990.0000000000005,1340.0,260.0,150.0,140.0,4190.000000000001,3990.0000000000005,2200.0,160.0,150.0
16.0,1290.0,260.0,220.00000000000003,160.0,150.0,6050.0,5480.0,4180.0,160.0,150.0
17.0,4120.0,4110.0,3960.0,1300.0,150.0,6280.0,5880.0,5700.0,2100.0,150.0
18.0,4130.0,1300.0,160.0,150.0,130.0,5700.0,4380.0,4130.0,160.0,150.0
19.0,4190.000000000001,4170.0,1300.0,160.0,0.0,6110.0,5900.0,4190.000000000001,4170.0,160.0
20.0,4180.0,4170.0,4010.0,3950.0,10.0,6500.0,6120.0,6090.000000000001,5890.000000000001,4170.0
21.0,4300.0,4240.000000000001,4170.0,4150.0,4030.0000000000005,11360.0,11260.0,4170.0,4150.0,160.0
22.0,4170.0,4080.0000000000005,3980.0000000000005,1290.0,160.0,6260.0,5920.0,5520.0,3010.0,160.0
23.0,4240.000000000001,4180.0,4170.0,4150.0,1300.0,6110.0,5970.0,5920.0,3040.0,160.0
24.0,4170.0,4160.0,4150.0,4140.000000000001,160.0,6110.0,5900.0,5890.000000000001,4190.000000000001,160.0
25.0,4140.000000000001,4110.0,4100.0,4090.0000000000005,3990.0000000000005,5690.000000000001,4400.0,3390.0,2130.0,150.0
26.0,4170.0,4140.000000000001,4010.0,1300.0,0.0,6080.0,5920.0,5900.0,160.0,150.0
27.0,4170.0,4150.0,1290.0,160.0,150.0,6230.0,5910.0,4150.0,4000.0,160.0
28.0,4200.0,4170.0,3960.0,160.0,0.0,6100.0,5910.0,5720.0,4170.0,160.0
29.0,4210.0,4100.0,4070.0000000000005,3940.0000000000005,1300.0,6140.000000000001,5900.0,2840.0,2140.0,160.0
30.0,4190.000000000001,4180.0,4170.0,4160.0,4140.000000000001,6310.0,6110.0,4190.000000000001,4170.0,160.0
31.0,4180.0,4170.0,4150.0,4120.0,4000.0,6130.0,4150.0,4000.0,2130.0,160.0
32.0,4180.0,4170.0,4000.0,3970.0000000000005,3940.0000000000005,11120.0,5900.0,4180.0,4170.0,160.0
33.0,4210.0,4170.0,4150.0,4010.0,4000.0,6100.0,5910.0,4170.0,4150.0,4010.0
34.0,4160.0,4120.0,4010.0,3980.0000000000005,150.0,5850.0,4160.0,4120.0,4010.0,3980.0000000000005
35.0,4210.0,4150.0,4100.0,4020.0000000000005,3950.0,5890.000000000001,4210.0,3250.0,160.0,150.0
36.0,4160.0,4100.0,4070.0000000000005,4050.0,3960.0,11060.0,6080.0,5500.0,4160.0,160.0
37.0,4190.000000000001,4150.0,4120.0,3990.0000000000005,3980.0000000000005,5700.0,5530.0,3990.0000000000005,2140.0,160.0
38.0,4130.0,4100.0,4050.0,3990.0000000000005,3970.0000000000005,11130.000000000002,6320.0,6290.000000000001,5510.0,160.0
39.0,4180.0,4170.0,4140.000000000001,4130.0,3970.0000000000005,11130.000000000002,11020.0,6120.0,6100.0,160.0
40.0,4210.0,4190.000000000001,4180.0,4010.0,3980.0000000000005,4210.0,4190.000000000001,4180.0,4010.0,160.0
41.0,4250.0,4160.0,4110.0,4090.0000000000005,4070.0000000000005,6110.0,5920.0,5690.000000000001,2950.0,2080.0
42.0,4210.0,4200.0,4170.0,4070.0000000000005,3980.0000000000005,10980.000000000002,6130.0,5680.0,4170.0,150.0
43.0,4150.0,4080.0000000000005,3990.0000000000005,3970.0000000000005,0.0,5920.0,3590.0,2340.0,2070.0000000000005,160.0
44.0,4210.0,4050.0,4040.0000000000005,3980.0000000000005,3960.0,6130.0,5920.0,4210.0,2260.0,160.0
45.0,4020.0000000000005,3980.0000000000005,3960.0,160.0,150.0,11130.000000000002,10780.000000000002,4020.0000000000005,4010.0,160.0
46.0,4180.0,4040.0000000000005,160.0,150.0,140.0,11040.0,6100.0,5880.0,5530.0,160.0
47.0,4090.0000000000005,4020.0000000000005,1310.0000000000002,160.0,150.0,6270.0,6100.0,5700.0,160.0,150.0
48.0,4160.0,4140.000000000001,4080.0000000000005,4010.0,160.0,11130.000000000002,6120.0,5730.0,4010.0,3050.0
49.0,4160.0,4130.0,4070.0000000000005,4010.0,160.0,11170.0,6080.0,5730.0,5710.0,160.0
50.0,4180.0,4090.0000000000005,4000.0,3970.0000000000005,3960.0,6100.0,5480.0,2140.0,160.0,150.0
51.0,4150.0,4120.0,4010.0,3990.0000000000005,3980.0000000000005,11790.0,11270.0,4190.000000000001,4150.0,160.0
52.0,4180.0,4160.0,4150.0,4110.0,3990.0000000000005,6120.0,5720.0,4180.0,4150.0,2140.0
53.0,4190.000000000001,4160.0,4080.0000000000005,4060.0,4020.0000000000005,11090.0,6150.0,6140.000000000001,4020.0000000000005,160.0
54.0,4200.0,4180.0,4100.0,4010.0,3950.0,6110.0,4180.0,4100.0,4010.0,160.0
55.0,4120.0,4100.0,4080.0000000000005,4010.0,3980.0000000000005,10780.000000000002,5850.0,4100.0,4010.0,160.0
56.0,4120.0,4100.0,4010.0,1300.0,160.0,11190.0,6310.0,6110.0,5510.0,160.0
57.0,4140.000000000001,4130.0,4070.0000000000005,4020.0000000000005,3990.0000000000005,11140.0,6120.0,4490.000000000001,3990.0000000000005,160.0
58.0,4210.0,4150.0,4120.0,4110.0,4090.0000000000005,11330.000000000002,5730.0,5510.0,2090.0,160.0
59.0,4180.0,4120.0,1300.0,160.0,150.0,11180.000000000002,4210.0,3030.0,2070.0000000000005,160.0
60.0,4090.0000000000005,4040.0000000000005,4020.0000000000005,1300.0,160.0,6120.0,5930.0,5500.0,4020.0000000000005,160.0
61.0,4190.000000000001,4020.0000000000005,4000.0,3980.0000000000005,160.0,11000.0,5930.0,4190.000000000001,4020.0000000000005,3040.0
62.0,4190.000000000001,4100.0,230.00000000000003,160.0,110.00000000000001,11260.0,6120.0,4190.000000000001,4100.0,160.0
